ablation,task,regime,split,seed,episodes,success,success_probability,precondition_violation,belief_ece,recovery_success,damage_rate,wasted_action,intervention_cost,data_efficiency_proxy
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,0,84,0.4524,0.4916,0.0952,0.1145,0.531,0.0591,0.0872,0.187,0.5217
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,1,84,0.4524,0.5021,0.0818,0.1155,0.521,0.0605,0.0828,0.187,0.5419
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,2,84,0.5714,0.5077,0.0925,0.1115,0.5158,0.0644,0.0971,0.187,0.5296
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,3,84,0.5119,0.5055,0.0898,0.1084,0.5132,0.062,0.085,0.187,0.5404
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,4,84,0.5119,0.5022,0.082,0.1105,0.5218,0.0712,0.091,0.187,0.5526
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,5,84,0.5238,0.5032,0.0793,0.1084,0.5147,0.0635,0.0955,0.187,0.5422
minus_chance_constraint,drawer_retrieval,release_uncertainty,combined_stress,6,84,0.5714,0.4981,0.0818,0.1162,0.5219,0.0648,0.0942,0.187,0.5339
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,0,84,0.5357,0.4904,0.1256,0.1131,0.5209,0.08,0.1092,0.1907,0.5181
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,1,84,0.4405,0.4745,0.1216,0.1137,0.523,0.0761,0.1194,0.1907,0.5328
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,2,84,0.5476,0.4683,0.1293,0.1157,0.5164,0.0748,0.1135,0.1907,0.5255
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,3,84,0.4048,0.4891,0.1193,0.121,0.5188,0.0644,0.117,0.1907,0.5366
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,4,84,0.381,0.4687,0.1223,0.1209,0.5147,0.0669,0.1061,0.1907,0.5273
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,5,84,0.4762,0.4827,0.123,0.1142,0.5245,0.0725,0.1151,0.1907,0.5322
minus_chance_constraint,drawer_retrieval,combined_contact_uncertainty,combined_stress,6,84,0.5,0.4721,0.1242,0.1132,0.5272,0.0693,0.1141,0.1907,0.5258
minus_chance_constraint,cable_routing,nominal,combined_stress,0,84,0.631,0.5457,0.0472,0.0884,0.5048,0.0581,0.0477,0.1719,0.5313
minus_chance_constraint,cable_routing,nominal,combined_stress,1,84,0.4881,0.5507,0.0462,0.0896,0.5162,0.0518,0.0493,0.1719,0.5418
minus_chance_constraint,cable_routing,nominal,combined_stress,2,84,0.4762,0.55,0.0518,0.0851,0.5344,0.0558,0.0555,0.1719,0.5327
minus_chance_constraint,cable_routing,nominal,combined_stress,3,84,0.5952,0.5576,0.0341,0.0907,0.5225,0.051,0.0424,0.1719,0.5296
minus_chance_constraint,cable_routing,nominal,combined_stress,4,84,0.5833,0.5584,0.047,0.0807,0.5238,0.0482,0.0404,0.1719,0.5433
minus_chance_constraint,cable_routing,nominal,combined_stress,5,84,0.631,0.5596,0.0435,0.0859,0.5425,0.0533,0.0416,0.1719,0.5248
minus_chance_constraint,cable_routing,nominal,combined_stress,6,84,0.5952,0.5504,0.0474,0.0857,0.5436,0.0532,0.0488,0.1719,0.5427
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,0,84,0.5714,0.5218,0.1051,0.1093,0.51,0.0578,0.0757,0.1856,0.5309
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,1,84,0.5,0.5067,0.11,0.1038,0.5256,0.0673,0.0812,0.1856,0.54
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,2,84,0.5119,0.507,0.1052,0.1221,0.5303,0.0571,0.0763,0.1856,0.5324
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,3,84,0.4881,0.5153,0.1057,0.1103,0.5336,0.0638,0.0788,0.1856,0.5369
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,4,84,0.4524,0.5217,0.1058,0.1122,0.5184,0.0561,0.0743,0.1856,0.5452
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,5,84,0.5357,0.504,0.1031,0.1075,0.5053,0.0649,0.0699,0.1856,0.5426
minus_chance_constraint,cable_routing,hidden_friction,combined_stress,6,84,0.5714,0.5002,0.0985,0.105,0.5328,0.0652,0.0694,0.1856,0.5314
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,0,84,0.5714,0.5096,0.0928,0.1159,0.5121,0.0631,0.0722,0.1865,0.5222
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,1,84,0.3929,0.518,0.0873,0.1056,0.5177,0.0595,0.0741,0.1865,0.5315
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,2,84,0.4762,0.5239,0.101,0.1133,0.5103,0.0722,0.0865,0.1865,0.5398
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,3,84,0.5119,0.5136,0.0932,0.1155,0.5254,0.0688,0.0721,0.1865,0.5389
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,4,84,0.5238,0.5149,0.0959,0.1099,0.5151,0.0574,0.0843,0.1865,0.5471
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,5,84,0.5714,0.516,0.0978,0.1136,0.5354,0.0597,0.081,0.1865,0.5366
minus_chance_constraint,cable_routing,pose_ambiguity,combined_stress,6,84,0.5,0.5123,0.0847,0.1059,0.5329,0.0596,0.0848,0.1865,0.5407
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,0,84,0.4167,0.5107,0.1008,0.1196,0.5226,0.0679,0.0987,0.1875,0.5177
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,1,84,0.5595,0.5097,0.1138,0.1133,0.5389,0.0664,0.091,0.1875,0.5325
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,2,84,0.4167,0.5018,0.1024,0.1174,0.5147,0.0634,0.0918,0.1875,0.5385
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,3,84,0.5357,0.4982,0.106,0.1123,0.528,0.0736,0.0881,0.1875,0.5315
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,4,84,0.5714,0.5006,0.0979,0.112,0.5151,0.0675,0.0873,0.1875,0.5486
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,5,84,0.5476,0.4922,0.1061,0.1139,0.5331,0.0604,0.0861,0.1875,0.5273
minus_chance_constraint,cable_routing,compliance_ambiguity,combined_stress,6,84,0.5119,0.499,0.0929,0.1161,0.5125,0.0617,0.0815,0.1875,0.528
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,0,84,0.5119,0.4896,0.1148,0.1103,0.5072,0.079,0.0992,0.1879,0.5243
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,1,84,0.4643,0.4993,0.1136,0.1149,0.5337,0.0742,0.0942,0.1879,0.5266
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,2,84,0.6429,0.4959,0.117,0.1203,0.5276,0.0731,0.0965,0.1879,0.5158
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,3,84,0.4643,0.5036,0.1125,0.1147,0.5125,0.0711,0.0968,0.1879,0.5273
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,4,84,0.4405,0.4813,0.119,0.1096,0.5216,0.0603,0.0934,0.1879,0.5457
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,5,84,0.5595,0.497,0.1189,0.109,0.5233,0.0752,0.1033,0.1879,0.5213
minus_chance_constraint,cable_routing,jamming_ambiguity,combined_stress,6,84,0.5833,0.4946,0.1167,0.1122,0.5088,0.0704,0.0933,0.1879,0.5276
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,0,84,0.5,0.4954,0.0897,0.106,0.514,0.066,0.0983,0.187,0.513
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,1,84,0.4524,0.4796,0.0887,0.1133,0.5355,0.0644,0.0973,0.187,0.5502
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,2,84,0.5,0.4725,0.0876,0.1191,0.5271,0.0618,0.0972,0.187,0.5371
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,3,84,0.5,0.4906,0.0934,0.1107,0.5148,0.0774,0.0944,0.187,0.5336
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,4,84,0.619,0.4936,0.0995,0.1067,0.5061,0.0676,0.0884,0.187,0.5217
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,5,84,0.4643,0.4908,0.085,0.1079,0.5342,0.0743,0.0973,0.187,0.5276
minus_chance_constraint,cable_routing,release_uncertainty,combined_stress,6,84,0.5714,0.4869,0.083,0.113,0.5113,0.0713,0.0982,0.187,0.5521
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,0,84,0.4524,0.4636,0.1292,0.1147,0.5153,0.0749,0.1026,0.1907,0.5309
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,1,84,0.4286,0.4766,0.1272,0.1193,0.5097,0.0749,0.0974,0.1907,0.5338
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,2,84,0.4643,0.4411,0.1347,0.1189,0.5144,0.0838,0.1164,0.1907,0.5294
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,3,84,0.3929,0.452,0.1296,0.1137,0.5312,0.0747,0.1105,0.1907,0.5431
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,4,84,0.4881,0.4551,0.1306,0.114,0.5288,0.0765,0.1128,0.1907,0.5433
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,5,84,0.5238,0.4637,0.136,0.119,0.5365,0.0716,0.1146,0.1907,0.535
minus_chance_constraint,cable_routing,combined_contact_uncertainty,combined_stress,6,84,0.5238,0.4637,0.1185,0.1181,0.5297,0.0722,0.1061,0.1907,0.515
minus_chance_constraint,tool_levering,nominal,combined_stress,0,84,0.5238,0.5515,0.0417,0.0807,0.5254,0.0595,0.046,0.1719,0.5277
minus_chance_constraint,tool_levering,nominal,combined_stress,1,84,0.5357,0.5635,0.052,0.0877,0.536,0.0578,0.0397,0.1719,0.5417
minus_chance_constraint,tool_levering,nominal,combined_stress,2,84,0.5119,0.5625,0.0423,0.0824,0.5186,0.0527,0.0534,0.1719,0.5198
minus_chance_constraint,tool_levering,nominal,combined_stress,3,84,0.5238,0.5502,0.0553,0.0855,0.5241,0.0503,0.049,0.1719,0.5329
minus_chance_constraint,tool_levering,nominal,combined_stress,4,84,0.4881,0.5603,0.0435,0.0881,0.5231,0.058,0.0581,0.1719,0.5288
minus_chance_constraint,tool_levering,nominal,combined_stress,5,84,0.4524,0.5512,0.053,0.0824,0.5138,0.0497,0.0566,0.1719,0.5336
minus_chance_constraint,tool_levering,nominal,combined_stress,6,84,0.5952,0.5634,0.0406,0.0911,0.5326,0.0517,0.0436,0.1719,0.5415
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,0,84,0.5476,0.513,0.1172,0.1071,0.5069,0.0671,0.0754,0.1856,0.527
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,1,84,0.4643,0.5139,0.1056,0.1077,0.5261,0.064,0.0663,0.1856,0.5272
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,2,84,0.4762,0.5109,0.1126,0.1097,0.5093,0.0618,0.0716,0.1856,0.5305
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,3,84,0.5238,0.498,0.1221,0.1044,0.5119,0.0613,0.0696,0.1856,0.5352
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,4,84,0.4881,0.5117,0.1113,0.1161,0.5081,0.0624,0.0758,0.1856,0.5421
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,5,84,0.5952,0.5206,0.1079,0.1069,0.5072,0.0706,0.0722,0.1856,0.5321
minus_chance_constraint,tool_levering,hidden_friction,combined_stress,6,84,0.5,0.5112,0.1036,0.1088,0.5107,0.0657,0.0805,0.1856,0.5343
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,0,84,0.3929,0.5171,0.0893,0.1134,0.5052,0.0685,0.0898,0.1865,0.5422
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,1,84,0.5,0.5178,0.0962,0.1131,0.4979,0.0633,0.0811,0.1865,0.5314
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,2,84,0.4881,0.5284,0.1051,0.1065,0.4964,0.0661,0.0748,0.1865,0.5267
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,3,84,0.5952,0.5147,0.0875,0.1134,0.5224,0.0659,0.0865,0.1865,0.533
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,4,84,0.4881,0.5147,0.0913,0.0993,0.506,0.0678,0.0767,0.1865,0.5453
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,5,84,0.5119,0.5068,0.0861,0.1166,0.5046,0.0741,0.078,0.1865,0.5307
minus_chance_constraint,tool_levering,pose_ambiguity,combined_stress,6,84,0.4762,0.5282,0.0804,0.1056,0.5088,0.0716,0.0816,0.1865,0.5289
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,0,84,0.5238,0.4991,0.0936,0.1149,0.5084,0.0717,0.0904,0.1875,0.5349
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,1,84,0.5357,0.5149,0.097,0.1097,0.5168,0.0729,0.0807,0.1875,0.5341
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,2,84,0.4167,0.5173,0.0976,0.1027,0.5253,0.0773,0.0888,0.1875,0.5299
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,3,84,0.4167,0.4991,0.0968,0.1123,0.5119,0.0744,0.0843,0.1875,0.541
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,4,84,0.5,0.4984,0.1037,0.1175,0.5146,0.0718,0.0873,0.1875,0.5239
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,5,84,0.5119,0.5048,0.1074,0.1059,0.5143,0.0805,0.0843,0.1875,0.5207
minus_chance_constraint,tool_levering,compliance_ambiguity,combined_stress,6,84,0.4048,0.515,0.1008,0.1197,0.4992,0.0799,0.086,0.1875,0.5157
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,0,84,0.5833,0.5067,0.1125,0.1085,0.4897,0.0799,0.0898,0.1879,0.5353
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,1,84,0.369,0.4948,0.1043,0.1148,0.5112,0.0755,0.0993,0.1879,0.5414
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,2,84,0.5119,0.4998,0.1033,0.1203,0.5173,0.0802,0.101,0.1879,0.54
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,3,84,0.4524,0.4916,0.1094,0.1103,0.5069,0.0757,0.0946,0.1879,0.5323
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,4,84,0.4762,0.4932,0.1153,0.1071,0.5019,0.0801,0.0988,0.1879,0.5212
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,5,84,0.5238,0.4833,0.1174,0.1068,0.5161,0.0807,0.0948,0.1879,0.5374
minus_chance_constraint,tool_levering,jamming_ambiguity,combined_stress,6,84,0.5714,0.5008,0.1126,0.1067,0.5091,0.0886,0.0887,0.1879,0.5313
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,0,84,0.3929,0.4878,0.0953,0.1111,0.5088,0.0766,0.0981,0.187,0.5279
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,1,84,0.5357,0.4868,0.0911,0.1142,0.5017,0.0736,0.093,0.187,0.5529
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,2,84,0.5357,0.4954,0.0884,0.1112,0.5051,0.0707,0.0963,0.187,0.5236
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,3,84,0.4405,0.4797,0.0953,0.1078,0.5086,0.0773,0.092,0.187,0.5245
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,4,84,0.5,0.4858,0.0893,0.1084,0.5098,0.0741,0.1021,0.187,0.5346
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,5,84,0.5,0.4841,0.0915,0.1122,0.5,0.0767,0.0956,0.187,0.536
minus_chance_constraint,tool_levering,release_uncertainty,combined_stress,6,84,0.5119,0.4847,0.0907,0.1091,0.5035,0.0725,0.0961,0.187,0.5435
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,0,84,0.3929,0.4699,0.1261,0.1147,0.5113,0.084,0.1068,0.1907,0.5327
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,1,84,0.5357,0.4617,0.1287,0.1196,0.5151,0.0831,0.1085,0.1907,0.5369
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,2,84,0.4643,0.4675,0.1341,0.1108,0.4981,0.0844,0.1105,0.1907,0.5423
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,3,84,0.4643,0.4565,0.1337,0.1217,0.5094,0.0863,0.1154,0.1907,0.5177
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,4,84,0.4524,0.4591,0.1285,0.1199,0.5033,0.0876,0.1017,0.1907,0.5279
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,5,84,0.4167,0.451,0.1226,0.1119,0.4972,0.084,0.1155,0.1907,0.5312
minus_chance_constraint,tool_levering,combined_contact_uncertainty,combined_stress,6,84,0.4762,0.4518,0.127,0.1205,0.514,0.0818,0.1102,0.1907,0.5402
minus_chance_constraint,mobile_handoff,nominal,combined_stress,0,84,0.5952,0.5702,0.0387,0.0838,0.5363,0.0503,0.0599,0.1719,0.5174
minus_chance_constraint,mobile_handoff,nominal,combined_stress,1,84,0.6548,0.565,0.0562,0.0823,0.5282,0.0475,0.0493,0.1719,0.5408
minus_chance_constraint,mobile_handoff,nominal,combined_stress,2,84,0.5476,0.5787,0.0461,0.0808,0.5158,0.0528,0.0465,0.1719,0.5209
minus_chance_constraint,mobile_handoff,nominal,combined_stress,3,84,0.5595,0.5733,0.0367,0.0887,0.5279,0.0467,0.0548,0.1719,0.5283
minus_chance_constraint,mobile_handoff,nominal,combined_stress,4,84,0.5119,0.568,0.0494,0.0886,0.5051,0.0508,0.0428,0.1719,0.5286
minus_chance_constraint,mobile_handoff,nominal,combined_stress,5,84,0.5952,0.565,0.0488,0.0725,0.5175,0.0566,0.0491,0.1719,0.5377
minus_chance_constraint,mobile_handoff,nominal,combined_stress,6,84,0.5238,0.581,0.0448,0.0889,0.5279,0.0482,0.0454,0.1719,0.5309
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,0,84,0.5595,0.5248,0.0987,0.1048,0.5106,0.0704,0.0683,0.1856,0.5264
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,1,84,0.5119,0.533,0.0987,0.1112,0.4999,0.0641,0.0676,0.1856,0.5453
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,2,84,0.5,0.5172,0.0927,0.1152,0.5047,0.0609,0.0744,0.1856,0.526
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,3,84,0.4881,0.5215,0.1043,0.1089,0.5158,0.0646,0.0763,0.1856,0.5269
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,4,84,0.5119,0.5266,0.0872,0.104,0.4992,0.0706,0.0744,0.1856,0.5391
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,5,84,0.6786,0.5284,0.0988,0.1087,0.5105,0.0667,0.0736,0.1856,0.5333
minus_chance_constraint,mobile_handoff,hidden_friction,combined_stress,6,84,0.4643,0.5211,0.0969,0.1135,0.5176,0.0653,0.0758,0.1856,0.5279
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,0,84,0.5833,0.5307,0.0848,0.1089,0.5115,0.0685,0.0771,0.1865,0.5533
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,1,84,0.5833,0.5351,0.0887,0.1128,0.5022,0.0608,0.0775,0.1865,0.5289
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,2,84,0.5357,0.5324,0.09,0.1067,0.5234,0.058,0.0736,0.1865,0.5256
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,3,84,0.5714,0.5288,0.0895,0.1076,0.5211,0.0641,0.0803,0.1865,0.5325
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,4,84,0.4643,0.5285,0.0785,0.1086,0.5176,0.072,0.077,0.1865,0.5293
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,5,84,0.5119,0.5296,0.0837,0.111,0.5137,0.0606,0.0678,0.1865,0.5332
minus_chance_constraint,mobile_handoff,pose_ambiguity,combined_stress,6,84,0.5119,0.5182,0.0883,0.1118,0.5112,0.0684,0.0806,0.1865,0.5365
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,0,84,0.4524,0.5189,0.103,0.1082,0.5025,0.0719,0.0789,0.1875,0.5283
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,1,84,0.5714,0.5138,0.0909,0.1154,0.5182,0.074,0.0852,0.1875,0.5452
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,2,84,0.4762,0.5102,0.1016,0.1137,0.503,0.0722,0.0835,0.1875,0.5216
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,3,84,0.5119,0.5204,0.1019,0.114,0.5154,0.0688,0.0859,0.1875,0.5355
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,4,84,0.5833,0.5234,0.089,0.1182,0.5031,0.0683,0.0853,0.1875,0.5312
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,5,84,0.4286,0.5108,0.094,0.1156,0.528,0.0706,0.0897,0.1875,0.5305
minus_chance_constraint,mobile_handoff,compliance_ambiguity,combined_stress,6,84,0.4881,0.5097,0.1001,0.1116,0.5151,0.0768,0.0864,0.1875,0.5399
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,0,84,0.5833,0.5178,0.1085,0.1121,0.5301,0.0774,0.0933,0.1879,0.5468
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,1,84,0.4643,0.5123,0.1049,0.1075,0.5183,0.0681,0.0949,0.1879,0.5226
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,2,84,0.5357,0.5182,0.1028,0.1153,0.5236,0.076,0.0905,0.1879,0.5323
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,3,84,0.4524,0.5297,0.1096,0.1057,0.5316,0.0684,0.094,0.1879,0.5339
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,4,84,0.5,0.515,0.0936,0.1132,0.5244,0.0816,0.0894,0.1879,0.5376
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,5,84,0.5238,0.5065,0.1069,0.121,0.5171,0.0713,0.0926,0.1879,0.5431
minus_chance_constraint,mobile_handoff,jamming_ambiguity,combined_stress,6,84,0.5,0.5117,0.1051,0.1162,0.509,0.0773,0.0936,0.1879,0.5464
minus_chance_constraint,mobile_handoff,release_uncertainty,combined_stress,0,84,0.4643,0.4959,0.0877,0.1094,0.5067,0.0718,0.1005,0.187,0.5287
minus_chance_constraint,mobile_handoff,release_uncertainty,combined_stress,1,84,0.5595,0.5066,0.0772,0.1107,0.5207,0.074,0.0908,0.187,0.5285
