method,split,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
risk_aware_tamp,unseen_object,8,0.541667,0.043292,0.378992,0.045229,0.097377,0.006379,0.092398,0.003975,0.103294,0.00343,0.398694,0.002634,0.044903,0.0017,0.095432,0.004715,0.313893,0.000936,0.031636,0.0,0.055816,0.002757,0.08329,0.003171,0.2,0.048411,80
risk_aware_tamp,unseen_object,9,0.51875,0.043871,0.355063,0.045496,0.098934,0.005925,0.092615,0.004273,0.10311,0.003255,0.398113,0.002356,0.044822,0.0017,0.095585,0.004704,0.313893,0.000936,0.031636,0.0,0.0561,0.00279,0.083101,0.003,0.23125,0.049135,80
risk_aware_tamp,unseen_contact,0,0.504167,0.041081,0.333924,0.043108,0.103842,0.006727,0.097258,0.004284,0.109309,0.003724,0.39777,0.00264,0.045845,0.001765,0.095591,0.004595,0.317783,0.001014,0.033534,0.0,0.056113,0.002676,0.087792,0.003266,0.28125,0.048478,80
risk_aware_tamp,unseen_contact,1,0.522917,0.042203,0.353552,0.04311,0.104025,0.006432,0.097747,0.004341,0.108181,0.003633,0.399821,0.002786,0.045776,0.001698,0.094321,0.004519,0.317783,0.001014,0.033534,0.0,0.055353,0.002642,0.088454,0.003425,0.204167,0.043477,80
risk_aware_tamp,unseen_contact,2,0.560417,0.047297,0.390708,0.049551,0.104456,0.006343,0.09823,0.004493,0.108184,0.003584,0.399969,0.003089,0.045181,0.001945,0.095418,0.00445,0.317783,0.001014,0.033534,0.0,0.056052,0.002556,0.087419,0.003384,0.222917,0.044235,80
risk_aware_tamp,unseen_contact,3,0.516667,0.045609,0.345612,0.045783,0.105018,0.006332,0.097041,0.004364,0.108738,0.003753,0.398278,0.00278,0.045933,0.001752,0.096671,0.004467,0.317783,0.001014,0.033534,0.0,0.055377,0.002731,0.088337,0.003352,0.210417,0.051567,80
risk_aware_tamp,unseen_contact,4,0.514583,0.046921,0.34443,0.048416,0.104357,0.006624,0.097124,0.004263,0.108668,0.003733,0.398116,0.002377,0.045939,0.001712,0.095982,0.0046,0.317783,0.001014,0.033534,0.0,0.054634,0.002541,0.087756,0.003532,0.233333,0.044485,80
risk_aware_tamp,unseen_contact,5,0.50625,0.047011,0.337479,0.049554,0.102711,0.006175,0.098597,0.00431,0.108568,0.003527,0.400538,0.0026,0.045363,0.001813,0.095322,0.004265,0.317783,0.001014,0.033534,0.0,0.055402,0.002688,0.088103,0.003322,0.225,0.048306,80
risk_aware_tamp,unseen_contact,6,0.53125,0.048652,0.360989,0.051452,0.104218,0.006294,0.098257,0.00428,0.108868,0.003601,0.397726,0.002609,0.045759,0.001919,0.095262,0.004518,0.317783,0.001014,0.033534,0.0,0.055327,0.002676,0.088276,0.003259,0.229167,0.047699,80
risk_aware_tamp,unseen_contact,7,0.53125,0.038588,0.361966,0.039629,0.103116,0.006309,0.097428,0.004355,0.109144,0.003548,0.399741,0.002568,0.045515,0.001924,0.09536,0.004664,0.317783,0.001014,0.033534,0.0,0.055891,0.002976,0.088181,0.003391,0.214583,0.039921,80
risk_aware_tamp,unseen_contact,8,0.55625,0.045366,0.387109,0.045429,0.103042,0.006148,0.096959,0.004415,0.108706,0.003491,0.398716,0.002247,0.045977,0.001786,0.095594,0.004357,0.317783,0.001014,0.033534,0.0,0.054433,0.00242,0.087781,0.003411,0.195833,0.043399,80
risk_aware_tamp,unseen_contact,9,0.55,0.048061,0.380375,0.050586,0.104061,0.006464,0.097372,0.00433,0.107697,0.003615,0.400109,0.002782,0.045518,0.001822,0.095408,0.004362,0.317783,0.001014,0.033534,0.0,0.055925,0.002571,0.088353,0.003231,0.208333,0.044447,80
risk_aware_tamp,unseen_compliance,0,0.529167,0.043786,0.361624,0.045933,0.097823,0.005947,0.095771,0.004165,0.107191,0.003648,0.399102,0.002338,0.046725,0.001872,0.096858,0.00461,0.318897,0.001007,0.033641,0.0,0.056771,0.002696,0.087734,0.003421,0.170833,0.048611,80
risk_aware_tamp,unseen_compliance,1,0.5625,0.042851,0.395289,0.045005,0.098001,0.006055,0.096087,0.004203,0.107238,0.003576,0.398227,0.002789,0.047058,0.001848,0.094971,0.004409,0.318897,0.001007,0.033641,0.0,0.056628,0.002831,0.087381,0.00304,0.1625,0.046842,80
risk_aware_tamp,unseen_compliance,2,0.514583,0.043948,0.347771,0.045817,0.098366,0.006046,0.096092,0.004024,0.106826,0.003577,0.400546,0.002506,0.04668,0.001783,0.095398,0.004583,0.318897,0.001007,0.033641,0.0,0.056038,0.002797,0.087563,0.003255,0.235417,0.045272,80
risk_aware_tamp,unseen_compliance,3,0.5375,0.045004,0.369803,0.047713,0.098745,0.006233,0.096226,0.004233,0.106801,0.003447,0.398482,0.002754,0.047384,0.002018,0.095118,0.004521,0.318897,0.001007,0.033641,0.0,0.056061,0.002618,0.087818,0.003273,0.2125,0.047201,80
risk_aware_tamp,unseen_compliance,4,0.514583,0.041579,0.347505,0.043442,0.097798,0.006007,0.096734,0.004117,0.106892,0.003688,0.398186,0.002897,0.046625,0.00181,0.094932,0.004432,0.318897,0.001007,0.033641,0.0,0.056847,0.002907,0.087863,0.003335,0.20625,0.044728,80
risk_aware_tamp,unseen_compliance,5,0.547917,0.046559,0.380601,0.046999,0.096974,0.006093,0.096099,0.004324,0.108466,0.003519,0.397967,0.003021,0.047119,0.001828,0.096229,0.00456,0.318897,0.001007,0.033641,0.0,0.056788,0.002617,0.087144,0.00354,0.19375,0.047011,80
risk_aware_tamp,unseen_compliance,6,0.491667,0.044218,0.324551,0.046549,0.098167,0.006003,0.095131,0.004279,0.106984,0.003397,0.399212,0.002778,0.046318,0.00187,0.095747,0.004507,0.318897,0.001007,0.033641,0.0,0.057033,0.002705,0.087939,0.003317,0.239583,0.046432,80
risk_aware_tamp,unseen_compliance,7,0.541667,0.044065,0.375257,0.046204,0.097595,0.005944,0.095943,0.004035,0.107398,0.003652,0.40045,0.002791,0.045911,0.001931,0.096045,0.00455,0.318897,0.001007,0.033641,0.0,0.056345,0.002863,0.087681,0.003276,0.220833,0.047841,80
risk_aware_tamp,unseen_compliance,8,0.522917,0.05381,0.355,0.056214,0.098421,0.006142,0.095476,0.003987,0.106378,0.003518,0.398048,0.002687,0.047625,0.001968,0.096243,0.004288,0.318897,0.001007,0.033641,0.0,0.056311,0.002742,0.087246,0.00325,0.2375,0.048541,80
risk_aware_tamp,unseen_compliance,9,0.539583,0.044349,0.371651,0.04797,0.098449,0.006117,0.096013,0.004014,0.106585,0.0037,0.398036,0.002955,0.046375,0.001886,0.097356,0.004389,0.318897,0.001007,0.033641,0.0,0.056585,0.002802,0.087499,0.00332,0.227083,0.045477,80
risk_aware_tamp,probe_latency,0,0.502083,0.04329,0.332638,0.045241,0.098357,0.006049,0.097008,0.004235,0.107809,0.003622,0.39885,0.002721,0.046414,0.001861,0.09632,0.00463,0.32242,0.001021,0.03867,0.0,0.057643,0.002712,0.08879,0.003425,0.2625,0.047841,80
risk_aware_tamp,probe_latency,1,0.504167,0.050318,0.333359,0.04988,0.099922,0.006171,0.097428,0.004216,0.109266,0.0034,0.398563,0.002554,0.046731,0.001738,0.09759,0.004495,0.32242,0.001021,0.03867,0.0,0.05678,0.002815,0.088032,0.003373,0.241667,0.049956,80
risk_aware_tamp,probe_latency,2,0.54375,0.044917,0.373441,0.047158,0.099414,0.006223,0.096373,0.004213,0.109338,0.003577,0.397032,0.002353,0.046096,0.001807,0.096729,0.00467,0.32242,0.001021,0.03867,0.0,0.057098,0.002798,0.088938,0.003359,0.235417,0.043755,80
risk_aware_tamp,probe_latency,3,0.510417,0.042839,0.340313,0.043669,0.099282,0.005939,0.097062,0.00429,0.108709,0.003591,0.399577,0.002387,0.046016,0.001676,0.097802,0.004312,0.32242,0.001021,0.03867,0.0,0.057003,0.002705,0.08877,0.003441,0.23125,0.047386,80
risk_aware_tamp,probe_latency,4,0.552083,0.040509,0.382603,0.041988,0.098398,0.006045,0.097312,0.004129,0.108959,0.00354,0.397217,0.00279,0.045729,0.001957,0.096433,0.004423,0.32242,0.001021,0.03867,0.0,0.056615,0.002814,0.08944,0.003452,0.160417,0.040027,80
risk_aware_tamp,probe_latency,5,0.508333,0.043835,0.338946,0.044849,0.099427,0.005827,0.096178,0.004195,0.108569,0.003698,0.399566,0.002495,0.045463,0.001818,0.096175,0.004495,0.32242,0.001021,0.03867,0.0,0.057561,0.002784,0.088992,0.003394,0.25,0.051976,80
risk_aware_tamp,probe_latency,6,0.5125,0.045303,0.342438,0.047333,0.099727,0.006079,0.097096,0.00434,0.108731,0.003495,0.398281,0.002774,0.046425,0.001854,0.096084,0.004548,0.32242,0.001021,0.03867,0.0,0.056889,0.002857,0.088446,0.003425,0.241667,0.047531,80
risk_aware_tamp,probe_latency,7,0.502083,0.048791,0.332384,0.050158,0.098901,0.006099,0.096752,0.004372,0.108454,0.003732,0.399928,0.002935,0.046198,0.001786,0.097566,0.00463,0.32242,0.001021,0.03867,0.0,0.056745,0.002835,0.088772,0.003593,0.247917,0.050658,80
risk_aware_tamp,probe_latency,8,0.497917,0.048094,0.327294,0.049763,0.100123,0.005952,0.096623,0.004313,0.108547,0.003603,0.398092,0.002499,0.046384,0.001763,0.09669,0.004627,0.32242,0.001021,0.03867,0.0,0.056539,0.002627,0.089829,0.003458,0.266667,0.051191,80
risk_aware_tamp,probe_latency,9,0.483333,0.041337,0.313575,0.043529,0.098083,0.006397,0.096831,0.004213,0.10952,0.003619,0.397484,0.00294,0.046459,0.001886,0.096534,0.004533,0.32242,0.001021,0.03867,0.0,0.057015,0.002895,0.089357,0.003496,0.264583,0.055035,80
risk_aware_tamp,sensor_dropout,0,0.485417,0.04433,0.294348,0.047361,0.114514,0.00713,0.115097,0.005592,0.128465,0.004308,0.394071,0.002617,0.046885,0.001895,0.106496,0.005086,0.324038,0.001213,0.040047,0.0,0.057083,0.002787,0.102543,0.003858,0.241667,0.049616,80
risk_aware_tamp,sensor_dropout,1,0.520833,0.044778,0.329069,0.046508,0.116176,0.007225,0.114925,0.005428,0.127375,0.004466,0.396969,0.002862,0.047019,0.001851,0.10722,0.00521,0.324038,0.001213,0.040047,0.0,0.057156,0.002936,0.10292,0.003959,0.241667,0.052268,80
risk_aware_tamp,sensor_dropout,2,0.520833,0.048402,0.329882,0.050751,0.115027,0.007368,0.115175,0.005547,0.127351,0.004383,0.396349,0.002984,0.046382,0.001846,0.107116,0.005117,0.324038,0.001213,0.040047,0.0,0.057544,0.002878,0.102614,0.003849,0.270833,0.051773,80
risk_aware_tamp,sensor_dropout,3,0.485417,0.047635,0.29448,0.050604,0.115045,0.007329,0.114779,0.005542,0.127441,0.004396,0.39401,0.002953,0.045881,0.002046,0.107466,0.004971,0.324038,0.001213,0.040047,0.0,0.057272,0.002932,0.101738,0.004026,0.275,0.052009,80
risk_aware_tamp,sensor_dropout,4,0.458333,0.044447,0.26712,0.048374,0.115263,0.007195,0.115297,0.00531,0.127631,0.004413,0.394821,0.00259,0.047025,0.002092,0.106186,0.005171,0.324038,0.001213,0.040047,0.0,0.057258,0.002778,0.102199,0.003796,0.258333,0.050627,80
risk_aware_tamp,sensor_dropout,5,0.522917,0.04783,0.331935,0.048565,0.114585,0.007211,0.115991,0.005436,0.126832,0.004232,0.395969,0.002796,0.047178,0.001894,0.106365,0.005314,0.324038,0.001213,0.040047,0.0,0.057685,0.0028,0.102613,0.003879,0.21875,0.049512,80
risk_aware_tamp,sensor_dropout,6,0.53125,0.045421,0.340395,0.049072,0.115432,0.007216,0.115323,0.005466,0.12764,0.004387,0.397401,0.002761,0.046386,0.001795,0.107013,0.005067,0.324038,0.001213,0.040047,0.0,0.057459,0.002727,0.101967,0.003886,0.214583,0.048687,80
risk_aware_tamp,sensor_dropout,7,0.4625,0.040668,0.272071,0.042726,0.115424,0.007113,0.11449,0.00544,0.127024,0.004125,0.395337,0.002502,0.046225,0.001661,0.105843,0.005187,0.324038,0.001213,0.040047,0.0,0.057027,0.002913,0.102098,0.003732,0.233333,0.04294,80
risk_aware_tamp,sensor_dropout,8,0.479167,0.038272,0.287698,0.039551,0.115395,0.007176,0.115082,0.005457,0.127341,0.004332,0.394544,0.002805,0.047126,0.001816,0.106296,0.005125,0.324038,0.001213,0.040047,0.0,0.056961,0.002738,0.103098,0.003745,0.260417,0.051926,80
risk_aware_tamp,sensor_dropout,9,0.522917,0.044539,0.331202,0.045757,0.116433,0.007047,0.115407,0.005342,0.127082,0.004176,0.395659,0.002681,0.04644,0.00192,0.105943,0.005096,0.324038,0.001213,0.040047,0.0,0.057803,0.002956,0.10356,0.003828,0.220833,0.042216,80
risk_aware_tamp,heldout_combined_contact_uncertainty,0,0.45,0.044787,0.257582,0.048088,0.115849,0.007366,0.106102,0.005031,0.120962,0.004234,0.394987,0.003327,0.049719,0.002097,0.106901,0.005525,0.328206,0.001165,0.040025,0.0,0.061163,0.00327,0.09962,0.004077,0.285417,0.052039,80
risk_aware_tamp,heldout_combined_contact_uncertainty,1,0.50625,0.04327,0.313911,0.044629,0.116456,0.00712,0.10611,0.004989,0.12077,0.004121,0.394765,0.002806,0.048719,0.002055,0.106662,0.00516,0.328206,0.001165,0.040025,0.0,0.061691,0.003106,0.099693,0.004097,0.227083,0.044728,80
risk_aware_tamp,heldout_combined_contact_uncertainty,2,0.49375,0.044425,0.301676,0.046278,0.116106,0.007238,0.106478,0.004858,0.119983,0.004004,0.395446,0.002976,0.048828,0.002121,0.107283,0.005147,0.328206,0.001165,0.040025,0.0,0.061031,0.00335,0.099647,0.00433,0.23125,0.04329,80
risk_aware_tamp,heldout_combined_contact_uncertainty,3,0.5,0.046851,0.307242,0.049706,0.117152,0.007269,0.10652,0.004993,0.121318,0.00426,0.394666,0.002984,0.048651,0.002018,0.106434,0.005305,0.328206,0.001165,0.040025,0.0,0.06241,0.003202,0.099125,0.004,0.25625,0.052282,80
risk_aware_tamp,heldout_combined_contact_uncertainty,4,0.5375,0.047201,0.345322,0.051348,0.116028,0.007147,0.106706,0.004864,0.121431,0.00424,0.394097,0.002629,0.048771,0.001993,0.105892,0.005238,0.328206,0.001165,0.040025,0.0,0.061854,0.003061,0.100099,0.003928,0.220833,0.050918,80
risk_aware_tamp,heldout_combined_contact_uncertainty,5,0.464583,0.048164,0.271802,0.050644,0.11655,0.007275,0.107495,0.004874,0.120304,0.004172,0.395265,0.003116,0.049309,0.001754,0.107637,0.005212,0.328206,0.001165,0.040025,0.0,0.060896,0.003279,0.09975,0.004003,0.25625,0.052282,80
risk_aware_tamp,heldout_combined_contact_uncertainty,6,0.514583,0.037747,0.321806,0.040555,0.116867,0.007403,0.106648,0.004918,0.121012,0.004249,0.3949,0.002998,0.048823,0.00195,0.106674,0.00526,0.328206,0.001165,0.040025,0.0,0.061392,0.00308,0.100456,0.004012,0.216667,0.044787,80
risk_aware_tamp,heldout_combined_contact_uncertainty,7,0.491667,0.040219,0.29949,0.043025,0.115723,0.007196,0.106514,0.004881,0.120858,0.004309,0.395281,0.003271,0.048939,0.002009,0.107012,0.005265,0.328206,0.001165,0.040025,0.0,0.061915,0.003184,0.099544,0.004067,0.214583,0.043172,80
risk_aware_tamp,heldout_combined_contact_uncertainty,8,0.50625,0.047723,0.313298,0.050049,0.116139,0.007232,0.106659,0.005037,0.120706,0.004166,0.393832,0.002571,0.050188,0.001988,0.106977,0.005289,0.328206,0.001165,0.040025,0.0,0.061642,0.003171,0.099004,0.004175,0.220833,0.044928,80
risk_aware_tamp,heldout_combined_contact_uncertainty,9,0.489583,0.045142,0.297375,0.04651,0.116745,0.007249,0.106488,0.005005,0.120463,0.004149,0.39695,0.003035,0.047835,0.001987,0.107753,0.005191,0.328206,0.001165,0.040025,0.0,0.062205,0.003299,0.099594,0.00419,0.2125,0.047911,80
learned_contact_belief_state,nominal,0,0.585417,0.042701,0.482423,0.043263,0.068262,0.003564,0.064229,0.001922,0.077188,0.001872,0.442839,0.002489,0.045096,0.001916,0.070307,0.002943,0.231678,0.00061,0.027402,0.0,0.055315,0.002665,0.0633,0.00208,0.20625,0.049393,80
learned_contact_belief_state,nominal,1,0.627083,0.034985,0.523746,0.035589,0.067874,0.00347,0.064409,0.002505,0.076899,0.002029,0.44035,0.002357,0.045806,0.001695,0.07014,0.002951,0.231678,0.00061,0.027402,0.0,0.05494,0.002727,0.06307,0.002121,0.183333,0.038809,80
learned_contact_belief_state,nominal,2,0.5875,0.04149,0.484726,0.041581,0.067522,0.003668,0.064814,0.002245,0.076078,0.00201,0.442301,0.002482,0.04599,0.001783,0.070292,0.002886,0.231678,0.00061,0.027402,0.0,0.054453,0.002664,0.063035,0.002039,0.210417,0.044917,80
learned_contact_belief_state,nominal,3,0.589583,0.050642,0.486887,0.051449,0.066879,0.003505,0.064533,0.002227,0.075509,0.002068,0.440229,0.002775,0.045864,0.001683,0.069639,0.003023,0.231678,0.00061,0.027402,0.0,0.055302,0.002649,0.0635,0.002106,0.191667,0.049684,80
learned_contact_belief_state,nominal,4,0.620833,0.043864,0.517343,0.043974,0.067166,0.003539,0.064771,0.002211,0.076446,0.001851,0.438878,0.00232,0.046109,0.001757,0.070304,0.002673,0.231678,0.00061,0.027402,0.0,0.05519,0.002599,0.06317,0.002091,0.197917,0.047599,80
learned_contact_belief_state,nominal,5,0.570833,0.046042,0.46865,0.046863,0.067086,0.003672,0.064536,0.002023,0.076796,0.001865,0.444467,0.002598,0.04614,0.001669,0.069422,0.002879,0.231678,0.00061,0.027402,0.0,0.054746,0.002598,0.063633,0.002183,0.21875,0.052169,80
learned_contact_belief_state,nominal,6,0.589583,0.039389,0.486839,0.040195,0.066978,0.003666,0.064271,0.002235,0.076552,0.001997,0.440353,0.002148,0.046038,0.00197,0.06999,0.002844,0.231678,0.00061,0.027402,0.0,0.054703,0.002481,0.062886,0.002104,0.189583,0.041395,80
learned_contact_belief_state,nominal,7,0.589583,0.043465,0.48676,0.043331,0.067635,0.003772,0.064308,0.002011,0.076088,0.002019,0.440216,0.002524,0.045457,0.001828,0.07016,0.002657,0.231678,0.00061,0.027402,0.0,0.054473,0.002801,0.063063,0.001992,0.183333,0.044103,80
learned_contact_belief_state,nominal,8,0.622917,0.040986,0.520332,0.040625,0.067305,0.003655,0.064608,0.002246,0.077089,0.002124,0.440659,0.002202,0.045514,0.001703,0.069639,0.002749,0.231678,0.00061,0.027402,0.0,0.054405,0.00275,0.063234,0.001831,0.172917,0.042482,80
learned_contact_belief_state,nominal,9,0.6,0.037929,0.496287,0.039242,0.068039,0.003579,0.064361,0.002246,0.076673,0.001999,0.441302,0.002316,0.045686,0.001852,0.070954,0.00288,0.231678,0.00061,0.027402,0.0,0.055405,0.002698,0.063649,0.001966,0.23125,0.045939,80
learned_contact_belief_state,seen_shift,0,0.56875,0.04452,0.446481,0.045342,0.078671,0.004439,0.070692,0.00261,0.085165,0.00222,0.437045,0.002484,0.050704,0.002101,0.077395,0.003533,0.241397,0.000761,0.031564,0.0,0.060573,0.003132,0.071339,0.002723,0.19375,0.04592,80
learned_contact_belief_state,seen_shift,1,0.589583,0.046831,0.46754,0.047132,0.078471,0.004098,0.07092,0.002589,0.085168,0.002189,0.440051,0.00276,0.050954,0.002018,0.077601,0.003243,0.241397,0.000761,0.031564,0.0,0.060492,0.003078,0.072238,0.002521,0.197917,0.045792,80
learned_contact_belief_state,seen_shift,2,0.522917,0.044539,0.401572,0.046058,0.077516,0.004593,0.070968,0.00269,0.085228,0.002261,0.439187,0.00269,0.050639,0.002119,0.077698,0.003405,0.241397,0.000761,0.031564,0.0,0.060501,0.003038,0.071218,0.002161,0.26875,0.05278,80
learned_contact_belief_state,seen_shift,3,0.577083,0.042283,0.455299,0.042519,0.078147,0.004547,0.070872,0.002557,0.085814,0.002444,0.439291,0.002762,0.050541,0.002029,0.077472,0.003174,0.241397,0.000761,0.031564,0.0,0.06116,0.003251,0.071242,0.002387,0.197917,0.041942,80
learned_contact_belief_state,seen_shift,4,0.58125,0.045011,0.460673,0.046708,0.077932,0.004442,0.071106,0.002549,0.08499,0.002435,0.439923,0.00251,0.049753,0.002272,0.076504,0.003302,0.241397,0.000761,0.031564,0.0,0.06039,0.003049,0.071421,0.002538,0.216667,0.044787,80
learned_contact_belief_state,seen_shift,5,0.570833,0.040584,0.449454,0.040943,0.078175,0.004474,0.071369,0.002549,0.085257,0.00235,0.441021,0.00281,0.05055,0.002128,0.077431,0.003523,0.241397,0.000761,0.031564,0.0,0.061143,0.003258,0.070724,0.002506,0.177083,0.039985,80
learned_contact_belief_state,seen_shift,6,0.575,0.046815,0.454469,0.047657,0.076917,0.004256,0.072411,0.002572,0.085863,0.002341,0.438715,0.002557,0.050058,0.002105,0.076589,0.003507,0.241397,0.000761,0.031564,0.0,0.060166,0.002998,0.070991,0.002254,0.210417,0.053179,80
learned_contact_belief_state,seen_shift,7,0.5625,0.050785,0.441414,0.051583,0.07737,0.004376,0.070841,0.002629,0.08598,0.002461,0.437641,0.00277,0.050085,0.002007,0.076728,0.003147,0.241397,0.000761,0.031564,0.0,0.061108,0.003148,0.070967,0.002463,0.25625,0.053558,80
learned_contact_belief_state,seen_shift,8,0.622917,0.040986,0.501923,0.042787,0.077668,0.004495,0.071772,0.002578,0.08529,0.002462,0.439911,0.002733,0.049842,0.001959,0.077703,0.003291,0.241397,0.000761,0.031564,0.0,0.060549,0.003221,0.071031,0.002423,0.189583,0.043387,80
learned_contact_belief_state,seen_shift,9,0.583333,0.043487,0.461334,0.044849,0.079435,0.004383,0.071593,0.002741,0.085858,0.002327,0.440038,0.002212,0.05037,0.002181,0.076699,0.003463,0.241397,0.000761,0.031564,0.0,0.060646,0.003258,0.071416,0.002337,0.1625,0.042693,80
learned_contact_belief_state,unseen_object,0,0.529167,0.040998,0.393144,0.042419,0.087618,0.005127,0.075357,0.002881,0.091228,0.002545,0.436225,0.002583,0.052814,0.002164,0.084165,0.003997,0.246594,0.000841,0.034222,0.0,0.06619,0.003867,0.07644,0.002559,0.23125,0.039624,80
learned_contact_belief_state,unseen_object,1,0.547917,0.044709,0.411901,0.045451,0.088058,0.005102,0.074567,0.003021,0.090917,0.002417,0.43883,0.002598,0.053355,0.002321,0.084879,0.003917,0.246594,0.000841,0.034222,0.0,0.066333,0.003708,0.075334,0.002604,0.21875,0.046341,80
learned_contact_belief_state,unseen_object,2,0.589583,0.044615,0.454395,0.047797,0.087378,0.00515,0.076144,0.002756,0.091368,0.002359,0.438434,0.002583,0.052781,0.00224,0.084464,0.004125,0.246594,0.000841,0.034222,0.0,0.065482,0.00386,0.074792,0.00252,0.183333,0.044485,80
learned_contact_belief_state,unseen_object,3,0.572917,0.046067,0.436477,0.047171,0.08789,0.005146,0.075433,0.002862,0.090809,0.002557,0.436879,0.002432,0.052958,0.002447,0.085026,0.003846,0.246594,0.000841,0.034222,0.0,0.066425,0.003715,0.076316,0.002584,0.210417,0.051567,80
learned_contact_belief_state,unseen_object,4,0.566667,0.050192,0.43109,0.052887,0.086832,0.005012,0.075341,0.00301,0.090842,0.00267,0.436995,0.002499,0.052926,0.002273,0.084975,0.004155,0.246594,0.000841,0.034222,0.0,0.066282,0.00365,0.075457,0.00281,0.2,0.048061,80
learned_contact_belief_state,unseen_object,5,0.53125,0.04274,0.395216,0.045434,0.087815,0.005073,0.075205,0.002847,0.090535,0.002526,0.436378,0.00281,0.052736,0.002269,0.08414,0.003992,0.246594,0.000841,0.034222,0.0,0.066285,0.003619,0.076698,0.002618,0.2,0.044027,80
learned_contact_belief_state,unseen_object,6,0.570833,0.042216,0.435605,0.044651,0.087406,0.005226,0.074792,0.003026,0.090797,0.002582,0.437071,0.002591,0.052168,0.002318,0.084162,0.003973,0.246594,0.000841,0.034222,0.0,0.06629,0.00359,0.07591,0.002485,0.185417,0.049307,80
