stress_level,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,groups
0.666667,risk_aware_tamp,7,0.475,0.044294,0.297352,0.045392,0.107043,0.006597,0.101008,0.004443,0.114483,0.00388,0.397591,0.002665,0.046295,0.001949,0.099977,0.004775,0.321015,0.001056,0.036807,0.0,0.058072,0.002662,0.093499,0.003685,80
0.666667,risk_aware_tamp,8,0.55625,0.036727,0.378399,0.03812,0.106885,0.006662,0.100788,0.004539,0.112919,0.003858,0.396866,0.003119,0.047207,0.001946,0.09997,0.004928,0.321015,0.001056,0.036807,0.0,0.057928,0.00273,0.093352,0.003467,80
0.666667,risk_aware_tamp,9,0.50625,0.043659,0.32946,0.04635,0.105498,0.006652,0.100479,0.004674,0.113517,0.003962,0.396493,0.002791,0.046403,0.001712,0.100867,0.004935,0.321015,0.001056,0.036807,0.0,0.057409,0.002926,0.092521,0.003853,80
0.666667,proposed_contact_belief_tamp_v4,0,0.60625,0.043967,0.520658,0.044144,0.057021,0.003542,0.064917,0.002462,0.092387,0.002601,0.517777,0.003097,0.043302,0.001741,0.069493,0.002621,0.208095,0.000983,0.044043,0.0,0.058143,0.002831,0.076077,0.002615,80
0.666667,proposed_contact_belief_tamp_v4,1,0.566667,0.044863,0.480832,0.045671,0.057638,0.003808,0.065252,0.002522,0.093379,0.002415,0.518642,0.002932,0.042215,0.00166,0.070666,0.002741,0.208095,0.000983,0.044043,0.0,0.058248,0.002925,0.075985,0.002411,80
0.666667,proposed_contact_belief_tamp_v4,2,0.572917,0.042641,0.487294,0.043399,0.057818,0.003653,0.064746,0.002618,0.092176,0.002413,0.52049,0.002882,0.043497,0.001671,0.069462,0.003053,0.208095,0.000983,0.044043,0.0,0.058009,0.002855,0.07632,0.00241,80
0.666667,proposed_contact_belief_tamp_v4,3,0.604167,0.044778,0.518202,0.045122,0.057988,0.003448,0.065174,0.002404,0.092462,0.002485,0.518069,0.002672,0.042825,0.001513,0.070082,0.002891,0.208095,0.000983,0.044043,0.0,0.05762,0.00295,0.076159,0.002456,80
0.666667,proposed_contact_belief_tamp_v4,4,0.575,0.047174,0.489077,0.048259,0.057606,0.003519,0.064428,0.002434,0.09258,0.002591,0.5185,0.002799,0.04337,0.001516,0.069852,0.00281,0.208095,0.000983,0.044043,0.0,0.058308,0.002996,0.075912,0.002553,80
0.666667,proposed_contact_belief_tamp_v4,5,0.589583,0.043075,0.503514,0.042955,0.057578,0.003554,0.065058,0.002432,0.092222,0.002506,0.52006,0.002908,0.042995,0.001657,0.071762,0.002675,0.208095,0.000983,0.044043,0.0,0.058138,0.002949,0.075598,0.002315,80
0.666667,proposed_contact_belief_tamp_v4,6,0.55625,0.044615,0.470916,0.046085,0.05738,0.003675,0.064511,0.0025,0.092568,0.002561,0.521578,0.003014,0.043237,0.001601,0.069625,0.002795,0.208095,0.000983,0.044043,0.0,0.05829,0.002861,0.076875,0.002519,80
0.666667,proposed_contact_belief_tamp_v4,7,0.54375,0.045662,0.458382,0.046371,0.059116,0.003655,0.065064,0.002528,0.091977,0.002524,0.520791,0.002648,0.042483,0.001542,0.068522,0.002853,0.208095,0.000983,0.044043,0.0,0.058014,0.002946,0.075891,0.002548,80
0.666667,proposed_contact_belief_tamp_v4,8,0.591667,0.043835,0.505575,0.045412,0.057465,0.003545,0.064502,0.002722,0.092779,0.002396,0.518224,0.00283,0.043633,0.001647,0.069615,0.002936,0.208095,0.000983,0.044043,0.0,0.058818,0.00295,0.075824,0.002565,80
0.666667,proposed_contact_belief_tamp_v4,9,0.583333,0.046124,0.498103,0.047096,0.056883,0.003472,0.065124,0.002464,0.09236,0.002485,0.516289,0.002491,0.042397,0.001551,0.069508,0.002867,0.208095,0.000983,0.044043,0.0,0.057483,0.002919,0.076379,0.002274,80
0.666667,contact_belief_branch_audit_v5,0,0.625,0.048096,0.614829,0.048476,0.015435,0.001882,0.024963,0.001545,0.054746,0.00141,0.579212,0.002716,0.023357,0.001098,0.044816,0.001535,0.214481,0.001077,0.040125,0.0,0.032424,0.001732,0.040957,0.001295,80
0.666667,contact_belief_branch_audit_v5,1,0.66875,0.039624,0.659335,0.039347,0.014137,0.001959,0.024102,0.001355,0.054082,0.001364,0.576889,0.002646,0.023816,0.00111,0.044223,0.001615,0.214481,0.001077,0.040125,0.0,0.031021,0.001493,0.041518,0.001366,80
0.666667,contact_belief_branch_audit_v5,2,0.641667,0.040303,0.631149,0.040435,0.015599,0.001852,0.024739,0.001362,0.054025,0.001366,0.576654,0.002655,0.023175,0.001117,0.044434,0.001562,0.214481,0.001077,0.040125,0.0,0.032416,0.00162,0.041759,0.001309,80
0.666667,contact_belief_branch_audit_v5,3,0.652083,0.040342,0.640744,0.040377,0.015378,0.001934,0.023994,0.001556,0.055033,0.001299,0.578039,0.002717,0.025253,0.001299,0.04502,0.001824,0.214481,0.001077,0.040125,0.0,0.032158,0.001724,0.041638,0.001276,80
0.666667,contact_belief_branch_audit_v5,4,0.608333,0.039026,0.59782,0.039407,0.01488,0.001944,0.023881,0.001325,0.054104,0.001353,0.577312,0.002657,0.023278,0.001072,0.045646,0.001764,0.214481,0.001077,0.040125,0.0,0.032544,0.001631,0.04215,0.00123,80
0.666667,contact_belief_branch_audit_v5,5,0.6625,0.040668,0.652356,0.041137,0.015473,0.002037,0.024496,0.001559,0.054676,0.001352,0.579391,0.002722,0.024106,0.001074,0.04419,0.001841,0.214481,0.001077,0.040125,0.0,0.031336,0.001638,0.04189,0.001425,80
0.666667,contact_belief_branch_audit_v5,6,0.633333,0.047353,0.622895,0.048084,0.015146,0.00192,0.02425,0.001471,0.054575,0.001153,0.576423,0.002706,0.023595,0.000974,0.044538,0.001727,0.214481,0.001077,0.040125,0.0,0.032624,0.001558,0.040922,0.001501,80
0.666667,contact_belief_branch_audit_v5,7,0.666667,0.044636,0.655013,0.045052,0.016103,0.001965,0.024607,0.001407,0.054836,0.001386,0.578516,0.002581,0.024612,0.001146,0.045506,0.001626,0.214481,0.001077,0.040125,0.0,0.031666,0.001718,0.04268,0.001112,80
0.666667,contact_belief_branch_audit_v5,8,0.604167,0.039573,0.593538,0.039955,0.015133,0.001928,0.023439,0.001312,0.053609,0.001378,0.578629,0.00263,0.023976,0.001131,0.045527,0.001579,0.214481,0.001077,0.040125,0.0,0.032961,0.001623,0.041668,0.001235,80
0.666667,contact_belief_branch_audit_v5,9,0.63125,0.040132,0.620553,0.040576,0.01575,0.002177,0.02466,0.001459,0.054439,0.00135,0.57847,0.002991,0.023884,0.001283,0.044581,0.001616,0.214481,0.001077,0.040125,0.0,0.032382,0.001601,0.041601,0.001444,80
0.666667,oracle_hybrid_contact_planner,0,0.683333,0.041743,0.67299,0.041748,0.014307,0.001225,0.037273,0.001001,0.058393,0.001093,0.597094,0.002839,0.031723,0.000893,0.044434,0.001288,0.189956,0.00112,0.040663,0.0,0.037019,0.001137,0.046237,0.000976,80
0.666667,oracle_hybrid_contact_planner,1,0.720833,0.034758,0.711336,0.034764,0.014326,0.001341,0.037429,0.000949,0.058083,0.001028,0.599406,0.002847,0.030571,0.000979,0.044288,0.001161,0.189956,0.00112,0.040663,0.0,0.037438,0.001074,0.04657,0.001074,80
0.666667,oracle_hybrid_contact_planner,2,0.704167,0.041895,0.695319,0.041963,0.012,0.001282,0.037334,0.001037,0.057851,0.001017,0.595996,0.002908,0.030814,0.000827,0.043881,0.001126,0.189956,0.00112,0.040663,0.0,0.037552,0.001088,0.046971,0.000983,80
0.666667,oracle_hybrid_contact_planner,3,0.6875,0.043243,0.677827,0.043032,0.013801,0.001213,0.037095,0.001072,0.058802,0.000877,0.598097,0.003273,0.030826,0.001064,0.044306,0.00112,0.189956,0.00112,0.040663,0.0,0.037288,0.001137,0.047073,0.000946,80
0.666667,oracle_hybrid_contact_planner,4,0.710417,0.041801,0.701197,0.041913,0.012977,0.001422,0.0368,0.000902,0.058579,0.000853,0.597727,0.002636,0.030442,0.001004,0.045312,0.001155,0.189956,0.00112,0.040663,0.0,0.036604,0.001041,0.04715,0.000831,80
0.666667,oracle_hybrid_contact_planner,5,0.71875,0.037926,0.709354,0.038251,0.012431,0.001371,0.037359,0.00107,0.057913,0.00098,0.597635,0.003292,0.031365,0.00085,0.045063,0.001261,0.189956,0.00112,0.040663,0.0,0.036838,0.001049,0.047305,0.001027,80
0.666667,oracle_hybrid_contact_planner,6,0.68125,0.04433,0.671254,0.044386,0.014599,0.001178,0.03732,0.001052,0.058999,0.001077,0.599254,0.00251,0.031394,0.000837,0.043874,0.001142,0.189956,0.00112,0.040663,0.0,0.037219,0.001277,0.04668,0.000749,80
0.666667,oracle_hybrid_contact_planner,7,0.672917,0.04168,0.662747,0.041851,0.013756,0.001208,0.037601,0.000931,0.057922,0.000972,0.598383,0.002703,0.032021,0.001005,0.044579,0.001194,0.189956,0.00112,0.040663,0.0,0.037283,0.001134,0.046668,0.001045,80
0.666667,oracle_hybrid_contact_planner,8,0.702083,0.047457,0.692735,0.047542,0.013501,0.001212,0.037481,0.00104,0.058424,0.000951,0.596508,0.002781,0.030211,0.000978,0.04431,0.001228,0.189956,0.00112,0.040663,0.0,0.037058,0.001178,0.046749,0.001095,80
0.666667,oracle_hybrid_contact_planner,9,0.6875,0.038711,0.678528,0.038992,0.012618,0.001362,0.037217,0.001075,0.058581,0.000945,0.596897,0.002582,0.030284,0.000994,0.044074,0.001199,0.189956,0.00112,0.040663,0.0,0.037521,0.001236,0.0473,0.000944,80
0.777778,conformal_risk_tamp,0,0.470833,0.044551,0.24154,0.046461,0.137547,0.008387,0.119597,0.00565,0.131614,0.005055,0.332337,0.00296,0.05976,0.002647,0.123521,0.006674,0.306264,0.001088,0.034543,0.0,0.072469,0.004386,0.109022,0.004976,80
0.777778,conformal_risk_tamp,1,0.495833,0.048262,0.265756,0.05179,0.137787,0.008542,0.11968,0.00547,0.131753,0.00484,0.330767,0.002799,0.059914,0.0029,0.124101,0.006678,0.306264,0.001088,0.034543,0.0,0.073,0.004302,0.109913,0.005038,80
0.777778,conformal_risk_tamp,2,0.408333,0.044975,0.180093,0.050629,0.137916,0.008356,0.119802,0.00561,0.131608,0.004912,0.332334,0.003206,0.058798,0.002776,0.122474,0.006482,0.306264,0.001088,0.034543,0.0,0.072272,0.004245,0.110398,0.004796,80
0.777778,conformal_risk_tamp,3,0.504167,0.045004,0.27532,0.048712,0.138746,0.008487,0.119368,0.005579,0.131933,0.004961,0.331174,0.002941,0.058884,0.00275,0.123361,0.006637,0.306264,0.001088,0.034543,0.0,0.071907,0.004294,0.109628,0.004974,80
0.777778,conformal_risk_tamp,4,0.414583,0.050658,0.185386,0.054035,0.137769,0.008576,0.119213,0.005736,0.131918,0.005038,0.332305,0.003053,0.059672,0.002836,0.123511,0.006679,0.306264,0.001088,0.034543,0.0,0.072029,0.004156,0.109572,0.005001,80
0.777778,conformal_risk_tamp,5,0.4625,0.051314,0.233702,0.054045,0.137332,0.008568,0.119806,0.005619,0.131606,0.00491,0.333487,0.002925,0.060039,0.002689,0.123284,0.006482,0.306264,0.001088,0.034543,0.0,0.072111,0.004191,0.109787,0.004866,80
0.777778,conformal_risk_tamp,6,0.49375,0.044044,0.264583,0.04817,0.138189,0.008377,0.119879,0.005662,0.130646,0.004932,0.331333,0.003199,0.059952,0.002809,0.123978,0.006684,0.306264,0.001088,0.034543,0.0,0.072431,0.004071,0.109393,0.00491,80
0.777778,conformal_risk_tamp,7,0.477083,0.044158,0.247458,0.047041,0.138678,0.008391,0.119083,0.005607,0.131261,0.005202,0.331322,0.003026,0.059804,0.002836,0.12324,0.006466,0.306264,0.001088,0.034543,0.0,0.071874,0.004246,0.108482,0.005086,80
0.777778,conformal_risk_tamp,8,0.45,0.047353,0.221042,0.050657,0.138127,0.00832,0.119712,0.005716,0.131586,0.005093,0.333043,0.002886,0.059964,0.002735,0.122799,0.00669,0.306264,0.001088,0.034543,0.0,0.072215,0.004244,0.11033,0.005025,80
0.777778,conformal_risk_tamp,9,0.483333,0.048131,0.253889,0.052357,0.138554,0.00841,0.118416,0.005546,0.131806,0.005113,0.329551,0.003122,0.059477,0.002888,0.12408,0.006498,0.306264,0.001088,0.034543,0.0,0.072257,0.004342,0.109483,0.004949,80
0.777778,contingent_pomdp_tamp,0,0.497917,0.051485,0.321093,0.05469,0.108542,0.006779,0.100541,0.00454,0.11561,0.003669,0.427216,0.002781,0.057782,0.002536,0.096997,0.005054,0.29316,0.001033,0.044088,0.0,0.068714,0.003917,0.094742,0.003366,80
0.777778,contingent_pomdp_tamp,1,0.51875,0.045384,0.341977,0.049185,0.109597,0.006552,0.100503,0.004617,0.115581,0.00351,0.427975,0.003078,0.056983,0.002465,0.096804,0.004618,0.29316,0.001033,0.044088,0.0,0.068912,0.003882,0.09437,0.003347,80
0.777778,contingent_pomdp_tamp,2,0.525,0.04505,0.347592,0.046149,0.109429,0.006763,0.10047,0.004593,0.115666,0.003529,0.426877,0.002795,0.057368,0.002554,0.09772,0.004518,0.29316,0.001033,0.044088,0.0,0.068713,0.003963,0.094689,0.003487,80
0.777778,contingent_pomdp_tamp,3,0.529167,0.04677,0.351676,0.047695,0.109427,0.006629,0.100012,0.004533,0.11593,0.003572,0.426293,0.003193,0.057536,0.002608,0.097503,0.004622,0.29316,0.001033,0.044088,0.0,0.068543,0.004104,0.094935,0.003468,80
0.777778,contingent_pomdp_tamp,4,0.527083,0.044804,0.350181,0.047428,0.109609,0.00664,0.099994,0.00443,0.114741,0.003561,0.428084,0.002756,0.057352,0.002529,0.097218,0.004648,0.29316,0.001033,0.044088,0.0,0.068701,0.00399,0.094523,0.003463,80
0.777778,contingent_pomdp_tamp,5,0.53125,0.046885,0.354059,0.046696,0.109672,0.006554,0.100598,0.004524,0.114568,0.003379,0.428367,0.002722,0.057464,0.002536,0.097562,0.004827,0.29316,0.001033,0.044088,0.0,0.069005,0.004086,0.094439,0.003448,80
0.777778,contingent_pomdp_tamp,6,0.525,0.036799,0.3486,0.038342,0.108978,0.006625,0.100089,0.004466,0.11558,0.003642,0.427904,0.002369,0.056076,0.002566,0.098644,0.004568,0.29316,0.001033,0.044088,0.0,0.068222,0.003922,0.094308,0.003495,80
0.777778,contingent_pomdp_tamp,7,0.477083,0.045291,0.299979,0.046455,0.109065,0.006534,0.100607,0.004532,0.115131,0.003638,0.42772,0.002695,0.057999,0.002644,0.096734,0.005091,0.29316,0.001033,0.044088,0.0,0.068744,0.003899,0.095245,0.003268,80
0.777778,contingent_pomdp_tamp,8,0.5,0.039839,0.322772,0.042274,0.10933,0.006621,0.100014,0.004709,0.115662,0.003655,0.427487,0.002872,0.057029,0.002563,0.098169,0.004428,0.29316,0.001033,0.044088,0.0,0.06843,0.003928,0.095272,0.003485,80
0.777778,contingent_pomdp_tamp,9,0.514583,0.043948,0.337065,0.045734,0.110094,0.006598,0.100395,0.004653,0.115045,0.003479,0.429196,0.002937,0.057652,0.002516,0.097733,0.004717,0.29316,0.001033,0.044088,0.0,0.068666,0.003869,0.095113,0.003341,80
0.777778,risk_aware_tamp,0,0.53125,0.043523,0.346223,0.046735,0.111467,0.0071,0.10457,0.004777,0.11844,0.004112,0.397072,0.002584,0.047906,0.002039,0.103475,0.005044,0.325104,0.001122,0.038574,0.0,0.058652,0.003046,0.096963,0.003796,80
0.777778,risk_aware_tamp,1,0.502083,0.044063,0.316199,0.046418,0.111977,0.006995,0.105188,0.00482,0.117777,0.004063,0.395494,0.00268,0.048417,0.001859,0.103979,0.004986,0.325104,0.001122,0.038574,0.0,0.058781,0.003159,0.096184,0.003873,80
0.777778,risk_aware_tamp,2,0.475,0.048306,0.289026,0.050712,0.112347,0.006885,0.104513,0.004842,0.118133,0.004111,0.394337,0.003109,0.047695,0.001812,0.104197,0.005118,0.325104,0.001122,0.038574,0.0,0.058606,0.003068,0.096489,0.003631,80
0.777778,risk_aware_tamp,3,0.477083,0.042602,0.291575,0.045528,0.112219,0.007055,0.105034,0.004667,0.118185,0.004141,0.397304,0.002707,0.047162,0.001799,0.104041,0.005126,0.325104,0.001122,0.038574,0.0,0.059694,0.002925,0.096793,0.003791,80
0.777778,risk_aware_tamp,4,0.485417,0.040758,0.299203,0.042321,0.111788,0.006985,0.1052,0.00483,0.11732,0.003919,0.395968,0.002837,0.048437,0.001933,0.10451,0.005149,0.325104,0.001122,0.038574,0.0,0.059834,0.003069,0.096572,0.003571,80
0.777778,risk_aware_tamp,5,0.475,0.045424,0.289079,0.048747,0.112581,0.006812,0.10447,0.004782,0.117078,0.004084,0.396836,0.003124,0.047617,0.001825,0.104851,0.005314,0.325104,0.001122,0.038574,0.0,0.059475,0.003012,0.096223,0.00376,80
0.777778,risk_aware_tamp,6,0.485417,0.04117,0.299404,0.044044,0.112466,0.007205,0.104261,0.004797,0.117618,0.004231,0.3963,0.002848,0.047527,0.001982,0.104771,0.005231,0.325104,0.001122,0.038574,0.0,0.05928,0.003043,0.09695,0.003841,80
0.777778,risk_aware_tamp,7,0.5,0.04721,0.314176,0.048308,0.111264,0.007006,0.104438,0.004837,0.117176,0.004253,0.394463,0.002974,0.047931,0.001837,0.104806,0.005048,0.325104,0.001122,0.038574,0.0,0.060016,0.003076,0.095888,0.003808,80
0.777778,risk_aware_tamp,8,0.48125,0.042701,0.295021,0.044383,0.111958,0.006965,0.104077,0.004681,0.117704,0.004089,0.396971,0.002947,0.04799,0.001978,0.105033,0.005069,0.325104,0.001122,0.038574,0.0,0.060196,0.00296,0.097191,0.003805,80
0.777778,risk_aware_tamp,9,0.4875,0.052228,0.300167,0.055289,0.113505,0.007118,0.104828,0.004666,0.118183,0.004034,0.394232,0.003026,0.048736,0.001961,0.103439,0.005095,0.325104,0.001122,0.038574,0.0,0.060149,0.002934,0.096455,0.003888,80
0.777778,proposed_contact_belief_tamp_v4,0,0.585417,0.045755,0.494464,0.047386,0.060114,0.00385,0.066374,0.002638,0.095958,0.002685,0.519863,0.002615,0.044394,0.001589,0.071698,0.002908,0.212438,0.001044,0.046271,0.0,0.060133,0.003202,0.078218,0.002425,80
0.777778,proposed_contact_belief_tamp_v4,1,0.547917,0.050391,0.456676,0.052504,0.059445,0.003876,0.067659,0.002616,0.096009,0.00277,0.516981,0.002657,0.043974,0.00152,0.071635,0.002893,0.212438,0.001044,0.046271,0.0,0.060577,0.003213,0.078722,0.002533,80
0.777778,proposed_contact_belief_tamp_v4,2,0.58125,0.043871,0.490241,0.043232,0.059939,0.003662,0.066204,0.002658,0.095334,0.002737,0.516921,0.002691,0.04368,0.001647,0.072524,0.003118,0.212438,0.001044,0.046271,0.0,0.059412,0.003117,0.078239,0.002626,80
0.777778,proposed_contact_belief_tamp_v4,3,0.608333,0.041132,0.516156,0.042113,0.0608,0.003982,0.066726,0.002718,0.094853,0.002695,0.518624,0.002665,0.044528,0.001851,0.072548,0.003033,0.212438,0.001044,0.046271,0.0,0.060686,0.002971,0.079178,0.002566,80
0.777778,proposed_contact_belief_tamp_v4,4,0.566667,0.045609,0.47499,0.046264,0.059962,0.003781,0.066874,0.002551,0.095426,0.002587,0.516729,0.002895,0.04532,0.001746,0.071282,0.00275,0.212438,0.001044,0.046271,0.0,0.059614,0.003048,0.078699,0.002474,80
0.777778,proposed_contact_belief_tamp_v4,5,0.6,0.047424,0.508702,0.047854,0.060268,0.003895,0.066844,0.002627,0.095788,0.002645,0.517475,0.002945,0.044262,0.001761,0.071546,0.003038,0.212438,0.001044,0.046271,0.0,0.059627,0.003153,0.078559,0.002469,80
0.777778,proposed_contact_belief_tamp_v4,6,0.554167,0.043008,0.462988,0.043192,0.060435,0.003612,0.067551,0.00267,0.09502,0.002497,0.517442,0.002592,0.043822,0.001712,0.07159,0.002928,0.212438,0.001044,0.046271,0.0,0.059407,0.003037,0.078783,0.002451,80
0.777778,proposed_contact_belief_tamp_v4,7,0.54375,0.042996,0.450956,0.044235,0.060778,0.00394,0.067914,0.002692,0.095683,0.002544,0.516102,0.002831,0.044932,0.001646,0.072323,0.002778,0.212438,0.001044,0.046271,0.0,0.060502,0.003208,0.078583,0.002615,80
0.777778,proposed_contact_belief_tamp_v4,8,0.595833,0.047841,0.504001,0.048738,0.059761,0.003849,0.066297,0.002603,0.095824,0.002603,0.518819,0.002681,0.045356,0.001695,0.072446,0.003114,0.212438,0.001044,0.046271,0.0,0.060294,0.003071,0.078834,0.002537,80
0.777778,proposed_contact_belief_tamp_v4,9,0.566667,0.041337,0.475325,0.043391,0.06007,0.003745,0.06776,0.002622,0.096497,0.002664,0.520488,0.002878,0.044931,0.001786,0.071749,0.002912,0.212438,0.001044,0.046271,0.0,0.05989,0.003051,0.078471,0.002609,80
0.777778,contact_belief_branch_audit_v5,0,0.664583,0.042502,0.649753,0.043563,0.01759,0.002009,0.025396,0.00154,0.056263,0.001237,0.57591,0.002709,0.024927,0.00123,0.045417,0.001903,0.21921,0.001145,0.042407,0.0,0.032927,0.001867,0.042808,0.0015,80
0.777778,contact_belief_branch_audit_v5,1,0.65,0.045237,0.634524,0.045112,0.017431,0.00203,0.025351,0.001524,0.055395,0.00128,0.574213,0.003116,0.024265,0.001033,0.04712,0.001926,0.21921,0.001145,0.042407,0.0,0.033503,0.001907,0.043361,0.001302,80
0.777778,contact_belief_branch_audit_v5,2,0.627083,0.046214,0.61301,0.046607,0.017065,0.002137,0.025026,0.001513,0.05531,0.001379,0.578033,0.002814,0.024978,0.001318,0.046051,0.001681,0.21921,0.001145,0.042407,0.0,0.032588,0.001695,0.042293,0.001467,80
0.777778,contact_belief_branch_audit_v5,3,0.622917,0.038434,0.607588,0.03818,0.017161,0.002049,0.025681,0.001696,0.055656,0.001451,0.574416,0.002925,0.025204,0.001128,0.046286,0.001764,0.21921,0.001145,0.042407,0.0,0.032836,0.001876,0.043225,0.00143,80
0.777778,contact_belief_branch_audit_v5,4,0.63125,0.043755,0.616921,0.043788,0.016184,0.002177,0.025103,0.001543,0.056512,0.001518,0.576039,0.003104,0.024093,0.001227,0.046954,0.001611,0.21921,0.001145,0.042407,0.0,0.033599,0.001602,0.042729,0.001432,80
0.777778,contact_belief_branch_audit_v5,5,0.639583,0.044804,0.625493,0.045269,0.016772,0.001877,0.02516,0.00169,0.055578,0.00151,0.576623,0.002784,0.025053,0.001064,0.045605,0.001723,0.21921,0.001145,0.042407,0.0,0.032441,0.001744,0.04254,0.001339,80
0.777778,contact_belief_branch_audit_v5,6,0.647917,0.040258,0.633189,0.04054,0.01662,0.002141,0.025659,0.001483,0.055342,0.001322,0.575699,0.002497,0.025325,0.001287,0.046072,0.001798,0.21921,0.001145,0.042407,0.0,0.033264,0.001719,0.042545,0.001392,80
0.777778,contact_belief_branch_audit_v5,7,0.627083,0.040363,0.61218,0.040677,0.017962,0.002219,0.025518,0.001594,0.055418,0.001237,0.576041,0.00255,0.02479,0.001228,0.045262,0.001621,0.21921,0.001145,0.042407,0.0,0.033016,0.001821,0.043169,0.001454,80
0.777778,contact_belief_branch_audit_v5,8,0.639583,0.043659,0.6248,0.043878,0.016958,0.002092,0.025499,0.001452,0.055777,0.001383,0.574278,0.002529,0.025053,0.001139,0.045185,0.001609,0.21921,0.001145,0.042407,0.0,0.033022,0.001809,0.043102,0.001395,80
0.777778,contact_belief_branch_audit_v5,9,0.660417,0.044804,0.645971,0.045326,0.016808,0.002012,0.025143,0.00164,0.055638,0.001357,0.577569,0.002453,0.025041,0.001142,0.046268,0.001716,0.21921,0.001145,0.042407,0.0,0.033287,0.001712,0.042683,0.001363,80
0.777778,oracle_hybrid_contact_planner,0,0.679167,0.039744,0.667679,0.040121,0.014627,0.001467,0.036431,0.000943,0.058888,0.000899,0.595506,0.002813,0.030254,0.000912,0.044613,0.00119,0.194476,0.00119,0.042299,0.0,0.037416,0.001159,0.047534,0.000941,80
0.777778,oracle_hybrid_contact_planner,1,0.70625,0.040779,0.694699,0.041157,0.013887,0.001298,0.03729,0.001107,0.058939,0.001015,0.596395,0.002814,0.030838,0.001071,0.045146,0.0012,0.194476,0.00119,0.042299,0.0,0.037207,0.001,0.047901,0.001012,80
0.777778,oracle_hybrid_contact_planner,2,0.666667,0.043097,0.655423,0.042907,0.013577,0.001368,0.036838,0.00097,0.058543,0.000958,0.597153,0.00261,0.030909,0.000975,0.044809,0.001199,0.194476,0.00119,0.042299,0.0,0.038488,0.001236,0.047131,0.001069,80
0.777778,oracle_hybrid_contact_planner,3,0.683333,0.045609,0.672168,0.045591,0.014272,0.001375,0.036794,0.000913,0.058691,0.001089,0.596537,0.003053,0.030537,0.000802,0.044743,0.00129,0.194476,0.00119,0.042299,0.0,0.037574,0.001132,0.046556,0.000873,80
0.777778,oracle_hybrid_contact_planner,4,0.716667,0.039155,0.704764,0.039372,0.014531,0.001288,0.037902,0.001034,0.058879,0.000902,0.596285,0.002683,0.030641,0.000947,0.045348,0.001468,0.194476,0.00119,0.042299,0.0,0.037464,0.001182,0.047246,0.00095,80
0.777778,oracle_hybrid_contact_planner,5,0.6875,0.041245,0.675637,0.041378,0.014417,0.001246,0.037473,0.000924,0.0588,0.001052,0.596321,0.002944,0.031017,0.001078,0.044853,0.001124,0.194476,0.00119,0.042299,0.0,0.037921,0.001211,0.047065,0.001058,80
0.777778,oracle_hybrid_contact_planner,6,0.677083,0.047333,0.666039,0.047282,0.013838,0.001206,0.037803,0.001094,0.059123,0.001026,0.595185,0.002437,0.030229,0.000932,0.044515,0.001046,0.194476,0.00119,0.042299,0.0,0.037036,0.00101,0.046967,0.000936,80
0.777778,oracle_hybrid_contact_planner,7,0.7125,0.037198,0.700572,0.03715,0.013523,0.001203,0.037638,0.00109,0.059082,0.00099,0.596676,0.002633,0.031087,0.000985,0.045641,0.001194,0.194476,0.00119,0.042299,0.0,0.038771,0.001322,0.047124,0.000968,80
0.777778,oracle_hybrid_contact_planner,8,0.695833,0.039317,0.684525,0.039211,0.013591,0.001309,0.037907,0.001057,0.05888,0.001013,0.597866,0.002931,0.031406,0.001029,0.0445,0.001223,0.194476,0.00119,0.042299,0.0,0.038258,0.00122,0.046768,0.001037,80
0.777778,oracle_hybrid_contact_planner,9,0.670833,0.041081,0.658946,0.040917,0.014237,0.001495,0.037025,0.000927,0.059478,0.000792,0.596573,0.003093,0.031246,0.001007,0.044576,0.001318,0.194476,0.00119,0.042299,0.0,0.037911,0.001171,0.047685,0.000973,80
0.888889,conformal_risk_tamp,0,0.445833,0.039744,0.206269,0.042015,0.144643,0.008942,0.123574,0.005722,0.136627,0.005297,0.330507,0.002985,0.061663,0.002967,0.127642,0.006997,0.310154,0.001152,0.036085,0.0,0.076147,0.004646,0.114364,0.005381,80
0.888889,conformal_risk_tamp,1,0.458333,0.037436,0.217551,0.04246,0.14439,0.008937,0.124058,0.00577,0.137342,0.005378,0.328505,0.003077,0.062023,0.002932,0.128695,0.006981,0.310154,0.001152,0.036085,0.0,0.075016,0.00449,0.114811,0.005285,80
0.888889,conformal_risk_tamp,2,0.458333,0.048446,0.219826,0.05255,0.144222,0.008727,0.124026,0.005754,0.136431,0.005225,0.331418,0.00311,0.061394,0.00305,0.128323,0.006971,0.310154,0.001152,0.036085,0.0,0.074801,0.00448,0.114395,0.005205,80
