task,regime,split,method,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
peg_assembly,irreversible_damage_risk,sensor_dropout,learned_failure_classifier,0.5,0.119282,0.208572,0.1204,0.182617,0.003983,0.161514,0.00203,0.179165,0.001788,0.320608,0.004998,0.080711,0.002009,0.150789,0.002767,0.228041,0.0,0.047284,0.0,0.107652,0.001725,0.146476,0.002682,0.216667,0.109432,10
peg_assembly,irreversible_damage_risk,heldout_combined_contact_uncertainty,learned_failure_classifier,0.366667,0.136002,0.076742,0.13098,0.18236,0.004784,0.146465,0.001979,0.16949,0.002004,0.322891,0.008559,0.087039,0.001811,0.151649,0.00291,0.231584,0.0,0.044388,0.0,0.116901,0.002325,0.146304,0.002613,0.4,0.176924,10
peg_assembly,branch_resource_depletion,nominal,learned_failure_classifier,0.616667,0.098,0.429358,0.098522,0.119473,0.00341,0.101612,0.003421,0.110808,0.00275,0.327499,0.003499,0.058783,0.002621,0.107572,0.002749,0.202449,0.0,0.02472,0.0,0.079545,0.003458,0.095181,0.001909,0.25,0.13112,10
peg_assembly,branch_resource_depletion,seen_shift,learned_failure_classifier,0.4,0.130667,0.177106,0.13097,0.144409,0.002047,0.115912,0.00271,0.131921,0.003694,0.329763,0.008268,0.065048,0.003121,0.123623,0.003445,0.21194,0.0,0.03044,0.0,0.090598,0.001708,0.112017,0.001387,0.383333,0.154377,10
peg_assembly,branch_resource_depletion,unseen_object,learned_failure_classifier,0.466667,0.126985,0.212709,0.12571,0.165079,0.004395,0.12401,0.001549,0.142219,0.002552,0.317889,0.00422,0.069645,0.001361,0.143078,0.003342,0.216921,0.0,0.033788,0.0,0.098775,0.002218,0.124219,0.002075,0.283333,0.182531,10
peg_assembly,branch_resource_depletion,unseen_contact,learned_failure_classifier,0.483333,0.102726,0.223297,0.10295,0.169602,0.001556,0.130688,0.001822,0.151971,0.001758,0.320502,0.005314,0.070546,0.00203,0.138503,0.001637,0.220708,0.0,0.036872,0.0,0.100896,0.002795,0.131659,0.002748,0.233333,0.121254,10
peg_assembly,branch_resource_depletion,unseen_compliance,learned_failure_classifier,0.466667,0.117277,0.210615,0.118961,0.160772,0.003808,0.129833,0.00263,0.150535,0.002079,0.31817,0.005958,0.072635,0.002418,0.137851,0.002182,0.221662,0.0,0.036372,0.0,0.099882,0.000934,0.132117,0.002156,0.2,0.117277,10
peg_assembly,branch_resource_depletion,probe_latency,learned_failure_classifier,0.3,0.106689,0.041824,0.106568,0.160759,0.001282,0.13425,0.002638,0.152723,0.002085,0.323698,0.009144,0.074114,0.003088,0.140621,0.002469,0.224369,0.0,0.040252,0.0,0.102917,0.001609,0.135761,0.002633,0.483333,0.185111,10
peg_assembly,branch_resource_depletion,sensor_dropout,learned_failure_classifier,0.366667,0.117277,0.076933,0.112298,0.184822,0.003068,0.158039,0.001986,0.185793,0.002637,0.316284,0.005642,0.076984,0.002342,0.154387,0.003203,0.226832,0.0,0.047284,0.0,0.102163,0.002942,0.156496,0.001456,0.316667,0.220214,10
peg_assembly,branch_resource_depletion,heldout_combined_contact_uncertainty,learned_failure_classifier,0.416667,0.163333,0.119779,0.15854,0.188751,0.003762,0.146124,0.0028,0.176922,0.002177,0.316255,0.005181,0.079756,0.002609,0.161154,0.004479,0.230328,0.0,0.044388,0.0,0.116393,0.001695,0.157314,0.002086,0.316667,0.141556,10
peg_assembly,combined_contact_uncertainty,nominal,learned_failure_classifier,0.45,0.138165,0.229147,0.138719,0.156931,0.002386,0.118078,0.002079,0.11623,0.003308,0.329867,0.006763,0.064278,0.002426,0.123171,0.003639,0.203916,0.0,0.02472,0.0,0.084763,0.001768,0.097578,0.004127,0.283333,0.175915,10
peg_assembly,combined_contact_uncertainty,seen_shift,learned_failure_classifier,0.45,0.138165,0.190621,0.138099,0.181907,0.002567,0.132888,0.00196,0.138502,0.001346,0.326583,0.00586,0.074379,0.002997,0.138685,0.002499,0.213768,0.0,0.03044,0.0,0.095729,0.002483,0.114413,0.001859,0.283333,0.161875,10
peg_assembly,combined_contact_uncertainty,unseen_object,learned_failure_classifier,0.416667,0.054444,0.123939,0.053749,0.206326,0.002177,0.144284,0.002542,0.149964,0.001595,0.319381,0.010079,0.078069,0.001873,0.158172,0.003012,0.218941,0.0,0.033788,0.0,0.109304,0.00245,0.123742,0.003475,0.283333,0.109432,10
peg_assembly,combined_contact_uncertainty,unseen_contact,learned_failure_classifier,0.516667,0.123674,0.211593,0.124562,0.218072,0.001965,0.154285,0.002109,0.15711,0.001798,0.322876,0.005259,0.082887,0.002222,0.1557,0.003791,0.222905,0.0,0.036872,0.0,0.107234,0.00179,0.134551,0.002324,0.25,0.13112,10
peg_assembly,combined_contact_uncertainty,unseen_compliance,learned_failure_classifier,0.466667,0.094927,0.169145,0.093359,0.203519,0.003666,0.152617,0.002313,0.159062,0.002999,0.319141,0.007977,0.081697,0.002998,0.155199,0.003317,0.223827,0.0,0.036372,0.0,0.110146,0.002938,0.132972,0.001721,0.216667,0.129298,10
peg_assembly,combined_contact_uncertainty,probe_latency,learned_failure_classifier,0.566667,0.147704,0.262074,0.147674,0.206099,0.003289,0.154911,0.002441,0.159994,0.002544,0.318734,0.004518,0.085132,0.001435,0.161426,0.00318,0.226564,0.0,0.040252,0.0,0.110198,0.001749,0.134179,0.002193,0.15,0.132916,10
peg_assembly,combined_contact_uncertainty,sensor_dropout,learned_failure_classifier,0.216667,0.098,-0.10768,0.08168,0.23763,0.003075,0.188156,0.004064,0.192429,0.002808,0.321982,0.006221,0.087281,0.003636,0.174662,0.003546,0.229525,0.0,0.047284,0.0,0.1124,0.002634,0.161106,0.00218,0.5,0.14609,10
peg_assembly,combined_contact_uncertainty,heldout_combined_contact_uncertainty,learned_failure_classifier,0.333333,0.084345,-0.014898,0.083739,0.240515,0.002728,0.172926,0.002502,0.182044,0.001572,0.316871,0.007895,0.091838,0.002971,0.178734,0.00265,0.232847,0.0,0.044388,0.0,0.123157,0.002632,0.156436,0.002755,0.383333,0.146495,10
drawer_retrieval,nominal,nominal,learned_failure_classifier,0.7,0.081485,0.628299,0.080739,0.044896,0.002532,0.048113,0.003109,0.058407,0.002903,0.348371,0.002883,0.033983,0.002454,0.046778,0.002878,0.194286,0.0,0.02472,0.0,0.035229,0.003709,0.047574,0.001614,0.1,0.087111,10
drawer_retrieval,nominal,seen_shift,learned_failure_classifier,0.566667,0.147704,0.485212,0.14821,0.048743,0.004207,0.048176,0.002919,0.067709,0.002748,0.341639,0.00312,0.035393,0.001869,0.048748,0.002573,0.201782,0.0,0.03044,0.0,0.036912,0.002369,0.054466,0.001878,0.283333,0.154377,10
drawer_retrieval,nominal,unseen_object,learned_failure_classifier,0.533333,0.136002,0.448051,0.13539,0.051575,0.00357,0.051299,0.002396,0.072746,0.001402,0.343919,0.005262,0.034742,0.002384,0.049703,0.002944,0.205698,0.0,0.033788,0.0,0.035872,0.002454,0.058263,0.003455,0.266667,0.17009,10
drawer_retrieval,nominal,unseen_contact,learned_failure_classifier,0.633333,0.106689,0.544245,0.107753,0.050865,0.002132,0.050989,0.002068,0.08005,0.001787,0.340039,0.007237,0.035026,0.003216,0.050765,0.00411,0.20849,0.0,0.036872,0.0,0.036198,0.002407,0.064068,0.002598,0.2,0.117277,10
drawer_retrieval,nominal,unseen_compliance,learned_failure_classifier,0.616667,0.161875,0.525477,0.161456,0.053205,0.003032,0.051402,0.002095,0.075534,0.002903,0.343857,0.006192,0.039276,0.002956,0.053316,0.002696,0.209645,0.0,0.036372,0.0,0.034891,0.002901,0.059766,0.002616,0.166667,0.128839,10
drawer_retrieval,nominal,probe_latency,learned_failure_classifier,0.533333,0.117277,0.444009,0.116547,0.048999,0.004589,0.049555,0.002705,0.077941,0.002853,0.339464,0.006757,0.036988,0.00099,0.050236,0.004306,0.21218,0.0,0.040252,0.0,0.036268,0.003613,0.062739,0.003702,0.233333,0.189854,10
drawer_retrieval,nominal,sensor_dropout,learned_failure_classifier,0.716667,0.119778,0.620437,0.11982,0.053166,0.003195,0.05538,0.001996,0.09331,0.002388,0.343316,0.005517,0.034303,0.002666,0.053075,0.002252,0.211749,0.0,0.047284,0.0,0.035807,0.003266,0.074264,0.002025,0.1,0.087111,10
drawer_retrieval,nominal,heldout_combined_contact_uncertainty,learned_failure_classifier,0.483333,0.141556,0.384321,0.141891,0.052814,0.001493,0.054677,0.002978,0.086417,0.002655,0.341153,0.007676,0.038915,0.001772,0.052781,0.003124,0.216321,0.0,0.044388,0.0,0.041207,0.001628,0.071023,0.001602,0.3,0.106689,10
drawer_retrieval,hidden_friction,nominal,learned_failure_classifier,0.516667,0.141556,0.379336,0.142017,0.104401,0.002175,0.093338,0.001726,0.08947,0.002447,0.340789,0.004958,0.041217,0.002415,0.075741,0.00247,0.200245,0.0,0.02472,0.0,0.044436,0.002952,0.068262,0.002696,0.3,0.117277,10
drawer_retrieval,hidden_friction,seen_shift,learned_failure_classifier,0.55,0.119778,0.393045,0.120203,0.117438,0.002507,0.107224,0.002219,0.107774,0.002031,0.346006,0.006594,0.041926,0.001379,0.083067,0.002873,0.209167,0.0,0.03044,0.0,0.049411,0.002536,0.081023,0.002511,0.216667,0.129298,10
drawer_retrieval,hidden_friction,unseen_object,learned_failure_classifier,0.316667,0.157419,0.141747,0.155849,0.128357,0.002744,0.114526,0.003062,0.116082,0.001839,0.338352,0.004859,0.047179,0.002618,0.090774,0.002253,0.213855,0.0,0.033788,0.0,0.051603,0.002122,0.087973,0.001898,0.5,0.217778,10
drawer_retrieval,hidden_friction,unseen_contact,learned_failure_classifier,0.533333,0.174222,0.345046,0.17556,0.143574,0.004023,0.121637,0.001255,0.123609,0.002293,0.336795,0.005532,0.048131,0.002966,0.090836,0.003491,0.217398,0.0,0.036872,0.0,0.05225,0.002272,0.093789,0.002261,0.266667,0.155524,10
drawer_retrieval,hidden_friction,unseen_compliance,learned_failure_classifier,0.516667,0.123674,0.333856,0.122468,0.131375,0.002602,0.120355,0.002114,0.121944,0.001612,0.339591,0.006526,0.051462,0.002163,0.092159,0.004105,0.21834,0.0,0.036372,0.0,0.052107,0.002535,0.093063,0.002115,0.3,0.152444,10
drawer_retrieval,hidden_friction,probe_latency,learned_failure_classifier,0.566667,0.139446,0.381084,0.14007,0.135224,0.004314,0.121616,0.002556,0.123645,0.002364,0.335618,0.005935,0.046969,0.002741,0.094565,0.003199,0.221002,0.0,0.040252,0.0,0.050743,0.002528,0.095096,0.002326,0.25,0.155905,10
drawer_retrieval,hidden_friction,sensor_dropout,learned_failure_classifier,0.416667,0.148105,0.202648,0.147699,0.153029,0.004394,0.147709,0.001713,0.152148,0.002163,0.332575,0.00449,0.049298,0.001925,0.103773,0.003155,0.223031,0.0,0.047284,0.0,0.05299,0.001992,0.119232,0.002103,0.366667,0.222091,10
drawer_retrieval,hidden_friction,heldout_combined_contact_uncertainty,learned_failure_classifier,0.466667,0.152444,0.259163,0.151974,0.152762,0.002414,0.134546,0.001506,0.13755,0.001599,0.340757,0.005737,0.05182,0.003571,0.098915,0.002722,0.226519,0.0,0.044388,0.0,0.055385,0.002911,0.109629,0.002618,0.25,0.148105,10
drawer_retrieval,pose_ambiguity,nominal,learned_failure_classifier,0.5,0.137735,0.361584,0.138946,0.097385,0.003151,0.092853,0.002214,0.094426,0.001704,0.337122,0.007596,0.041289,0.002127,0.081145,0.002265,0.200682,0.0,0.02472,0.0,0.047737,0.002341,0.072234,0.001887,0.25,0.13987,10
drawer_retrieval,pose_ambiguity,seen_shift,learned_failure_classifier,0.416667,0.13112,0.256372,0.130406,0.111569,0.003698,0.10758,0.002661,0.108875,0.002269,0.333069,0.005751,0.046043,0.002688,0.087439,0.003932,0.209711,0.0,0.03044,0.0,0.049865,0.002807,0.0826,0.002324,0.4,0.17009,10
drawer_retrieval,pose_ambiguity,unseen_object,learned_failure_classifier,0.55,0.138165,0.375322,0.138223,0.120216,0.003089,0.116065,0.001534,0.116462,0.002531,0.336939,0.007292,0.047042,0.002911,0.096744,0.002623,0.214455,0.0,0.033788,0.0,0.055803,0.001901,0.089981,0.002465,0.25,0.155905,10
drawer_retrieval,pose_ambiguity,unseen_contact,learned_failure_classifier,0.5,0.097393,0.31574,0.096425,0.127818,0.001518,0.119391,0.002177,0.128162,0.001769,0.33786,0.006787,0.049504,0.002139,0.09698,0.003422,0.218052,0.0,0.036872,0.0,0.054614,0.002397,0.098093,0.002081,0.283333,0.109432,10
drawer_retrieval,pose_ambiguity,unseen_compliance,learned_failure_classifier,0.55,0.109432,0.367136,0.109273,0.122442,0.002948,0.117972,0.002715,0.127425,0.002343,0.327981,0.007758,0.048515,0.001296,0.098742,0.003243,0.218981,0.0,0.036372,0.0,0.055866,0.00184,0.095972,0.003378,0.1,0.087111,10
drawer_retrieval,pose_ambiguity,probe_latency,learned_failure_classifier,0.466667,0.117277,0.282271,0.117604,0.124955,0.002914,0.121648,0.002129,0.128306,0.001827,0.33978,0.008123,0.04921,0.002427,0.098596,0.003094,0.221653,0.0,0.040252,0.0,0.056526,0.002393,0.096755,0.002585,0.25,0.111578,10
drawer_retrieval,pose_ambiguity,sensor_dropout,learned_failure_classifier,0.566667,0.072229,0.351508,0.07239,0.144887,0.002233,0.14433,0.002215,0.159079,0.002018,0.331386,0.006226,0.051701,0.002868,0.11122,0.00426,0.223847,0.0,0.047284,0.0,0.055939,0.002072,0.120136,0.003669,0.15,0.09045,10
drawer_retrieval,pose_ambiguity,heldout_combined_contact_uncertainty,learned_failure_classifier,0.55,0.085045,0.341994,0.086703,0.140262,0.002245,0.131848,0.002211,0.145813,0.002953,0.339119,0.007125,0.054424,0.002795,0.108385,0.004268,0.227268,0.0,0.044388,0.0,0.059474,0.002446,0.112008,0.003186,0.216667,0.109432,10
drawer_retrieval,compliance_ambiguity,nominal,learned_failure_classifier,0.6,0.087111,0.447138,0.088297,0.106211,0.001762,0.098925,0.002819,0.094826,0.00207,0.335635,0.005851,0.046412,0.001827,0.090678,0.00416,0.201344,0.0,0.02472,0.0,0.054166,0.001696,0.075307,0.002714,0.216667,0.138165,10
drawer_retrieval,compliance_ambiguity,seen_shift,learned_failure_classifier,0.616667,0.129298,0.43526,0.12917,0.1247,0.002185,0.112398,0.002044,0.11371,0.001869,0.330779,0.00789,0.051404,0.002729,0.102993,0.003928,0.21054,0.0,0.03044,0.0,0.059491,0.001685,0.08859,0.0026,0.166667,0.119282,10
drawer_retrieval,compliance_ambiguity,unseen_object,learned_failure_classifier,0.55,0.119778,0.348024,0.120329,0.138396,0.003436,0.12053,0.002709,0.122252,0.002403,0.333592,0.005362,0.056884,0.001994,0.113001,0.003163,0.215372,0.0,0.033788,0.0,0.066835,0.00273,0.097262,0.002558,0.3,0.152444,10
drawer_retrieval,compliance_ambiguity,unseen_contact,learned_failure_classifier,0.533333,0.167278,0.325337,0.165394,0.14479,0.002764,0.126052,0.002143,0.132655,0.002285,0.337997,0.00415,0.055066,0.002665,0.11445,0.002975,0.219045,0.0,0.036872,0.0,0.064767,0.001565,0.102947,0.001653,0.233333,0.111045,10
drawer_retrieval,compliance_ambiguity,unseen_compliance,learned_failure_classifier,0.466667,0.106689,0.262246,0.10775,0.137819,0.002077,0.125724,0.001243,0.128298,0.002581,0.33811,0.00686,0.056534,0.002523,0.112305,0.00299,0.219971,0.0,0.036372,0.0,0.066331,0.002885,0.104561,0.001711,0.216667,0.119778,10
drawer_retrieval,compliance_ambiguity,probe_latency,learned_failure_classifier,0.483333,0.102726,0.276472,0.104375,0.138997,0.002882,0.127059,0.001459,0.132275,0.002211,0.331714,0.006495,0.055455,0.002667,0.112116,0.003816,0.222655,0.0,0.040252,0.0,0.065935,0.001946,0.103759,0.003212,0.25,0.13112,10
drawer_retrieval,compliance_ambiguity,sensor_dropout,learned_failure_classifier,0.366667,0.106689,0.126721,0.106776,0.16322,0.002684,0.152345,0.003243,0.163494,0.003534,0.326106,0.006651,0.056843,0.003491,0.126891,0.002765,0.225019,0.0,0.047284,0.0,0.065793,0.003095,0.125561,0.003623,0.333333,0.137735,10
drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,learned_failure_classifier,0.516667,0.076222,0.280999,0.076288,0.158822,0.002428,0.140155,0.002979,0.150545,0.002483,0.330699,0.006173,0.059929,0.002117,0.127696,0.003864,0.228409,0.0,0.044388,0.0,0.072537,0.00235,0.116419,0.002554,0.283333,0.146495,10
drawer_retrieval,jamming_ambiguity,nominal,learned_failure_classifier,0.583333,0.087789,0.415148,0.087342,0.118306,0.003566,0.100488,0.001515,0.099692,0.003551,0.332745,0.006135,0.048328,0.003496,0.099357,0.00368,0.201713,0.0,0.02472,0.0,0.063123,0.002311,0.079221,0.002276,0.2,0.117277,10
drawer_retrieval,jamming_ambiguity,seen_shift,learned_failure_classifier,0.533333,0.167278,0.337253,0.16737,0.137617,0.002723,0.115097,0.002844,0.116165,0.00283,0.331704,0.007094,0.0521,0.00191,0.111349,0.003769,0.211003,0.0,0.03044,0.0,0.069796,0.001486,0.092657,0.002105,0.333333,0.153992,10
drawer_retrieval,jamming_ambiguity,unseen_object,learned_failure_classifier,0.566667,0.121254,0.342918,0.122633,0.157027,0.00367,0.121613,0.002037,0.128891,0.002905,0.332968,0.007006,0.055893,0.003359,0.12996,0.003555,0.215883,0.0,0.033788,0.0,0.08078,0.001652,0.102068,0.002242,0.216667,0.119778,10
drawer_retrieval,jamming_ambiguity,unseen_contact,learned_failure_classifier,0.5,0.137735,0.276501,0.138609,0.155574,0.003022,0.131962,0.001653,0.135654,0.002807,0.337083,0.006474,0.055587,0.002376,0.124694,0.001969,0.219598,0.0,0.036872,0.0,0.074507,0.00253,0.110589,0.002848,0.183333,0.132916,10
drawer_retrieval,jamming_ambiguity,unseen_compliance,learned_failure_classifier,0.633333,0.117277,0.406532,0.11591,0.15473,0.002274,0.128633,0.001868,0.135588,0.0019,0.329892,0.007951,0.06055,0.002704,0.12525,0.003095,0.220523,0.0,0.036372,0.0,0.078306,0.002467,0.106573,0.00322,0.2,0.126985,10
drawer_retrieval,jamming_ambiguity,probe_latency,learned_failure_classifier,0.583333,0.121741,0.356207,0.12149,0.153763,0.003016,0.131281,0.001734,0.136636,0.002931,0.328791,0.005003,0.058113,0.002389,0.12676,0.002963,0.223216,0.0,0.040252,0.0,0.078161,0.002525,0.106454,0.002913,0.216667,0.129298,10
drawer_retrieval,jamming_ambiguity,sensor_dropout,learned_failure_classifier,0.5,0.119282,0.238292,0.119542,0.179478,0.001858,0.1586,0.003285,0.16731,0.002652,0.328712,0.002793,0.060568,0.001911,0.139339,0.003469,0.225664,0.0,0.047284,0.0,0.080191,0.003447,0.133363,0.002743,0.2,0.126985,10
drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,learned_failure_classifier,0.466667,0.126985,0.205138,0.127685,0.180339,0.003531,0.14492,0.002049,0.152486,0.001985,0.327301,0.007924,0.061214,0.00263,0.144481,0.003813,0.229045,0.0,0.044388,0.0,0.086063,0.002775,0.126606,0.002059,0.25,0.163333,10
drawer_retrieval,release_uncertainty,nominal,learned_failure_classifier,0.666667,0.097393,0.514593,0.097703,0.095221,0.003828,0.096082,0.001455,0.096735,0.003841,0.334607,0.007935,0.05485,0.00271,0.094518,0.002753,0.201238,0.0,0.02472,0.0,0.052107,0.00284,0.076244,0.001726,0.133333,0.065333,10
drawer_retrieval,release_uncertainty,seen_shift,learned_failure_classifier,0.333333,0.128839,0.151161,0.128331,0.114328,0.003303,0.112377,0.002001,0.116687,0.00172,0.33088,0.003906,0.062899,0.001971,0.107068,0.003816,0.210412,0.0,0.03044,0.0,0.055436,0.003179,0.088771,0.002844,0.4,0.16297,10
drawer_retrieval,release_uncertainty,unseen_object,learned_failure_classifier,0.55,0.119778,0.352991,0.118721,0.12188,0.003799,0.119023,0.001646,0.123801,0.003219,0.33285,0.005279,0.064307,0.002705,0.117976,0.003542,0.21523,0.0,0.033788,0.0,0.061868,0.002628,0.096623,0.002678,0.2,0.126985,10
drawer_retrieval,release_uncertainty,unseen_contact,learned_failure_classifier,0.416667,0.111578,0.210085,0.110902,0.126807,0.002673,0.126055,0.00272,0.133912,0.001951,0.335747,0.007845,0.06887,0.002672,0.121328,0.003217,0.218888,0.0,0.036872,0.0,0.059297,0.002746,0.103288,0.002696,0.283333,0.154377,10
drawer_retrieval,release_uncertainty,unseen_compliance,learned_failure_classifier,0.416667,0.13112,0.211096,0.128967,0.127313,0.002603,0.124637,0.002877,0.131137,0.002605,0.33336,0.007092,0.068405,0.002684,0.11876,0.002903,0.219824,0.0,0.036372,0.0,0.0615,0.002684,0.099772,0.003056,0.25,0.100391,10
drawer_retrieval,release_uncertainty,probe_latency,learned_failure_classifier,0.4,0.121254,0.194006,0.12069,0.126655,0.002445,0.123766,0.00258,0.130149,0.002234,0.339793,0.007611,0.066931,0.000789,0.120885,0.003025,0.222506,0.0,0.040252,0.0,0.06372,0.002849,0.102373,0.003038,0.283333,0.138165,10
drawer_retrieval,release_uncertainty,sensor_dropout,learned_failure_classifier,0.516667,0.141556,0.28004,0.142043,0.144779,0.003069,0.151637,0.002705,0.161849,0.001781,0.333059,0.005226,0.069025,0.002103,0.133163,0.003749,0.224789,0.0,0.047284,0.0,0.064655,0.001831,0.126974,0.00396,0.3,0.160033,10
drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,learned_failure_classifier,0.45,0.069723,0.21479,0.070069,0.1442,0.003062,0.137866,0.0023,0.149453,0.002753,0.330992,0.005866,0.07414,0.002477,0.132639,0.003382,0.22823,0.0,0.044388,0.0,0.067217,0.002925,0.119508,0.001523,0.233333,0.111045,10
drawer_retrieval,partial_observability_dropout,nominal,learned_failure_classifier,0.5,0.153992,0.329845,0.153706,0.127452,0.003538,0.117371,0.002148,0.101301,0.002343,0.338751,0.008694,0.048638,0.002246,0.093034,0.003159,0.20185,0.0,0.02472,0.0,0.05325,0.002724,0.080812,0.001741,0.366667,0.18734,10
drawer_retrieval,partial_observability_dropout,seen_shift,learned_failure_classifier,0.5,0.108889,0.296302,0.108483,0.15063,0.002938,0.131793,0.00179,0.119516,0.002152,0.331715,0.005668,0.05504,0.002213,0.107837,0.003035,0.211164,0.0,0.03044,0.0,0.059585,0.003143,0.094614,0.002475,0.183333,0.102726,10
